ID,additions ,deletions ,num_easy_y1,year,status
1010,0.845984,0.845984,0.301029996,2015,new
1011,2.442479769,2.4166457,0.301029996,2015,new
1012,2.88874961,2.664641976,0.301029996,2015,new
1013,0.6259991,0,0.301029996,2015,intermediate
1014,2.164352856,1.579783597,0.301029996,2015,new
1015,1.27875361,1.79181246,0.301029996,2015,new
1016,3.31868927,3.16768562,0.698970004,2015,new
1017,0.477121255,0.6259991,0.301029996,2015,new
1018,0.3129996,0.3129996,0.301029996,2015,new
1019,0.6259991,0.6259991,0.301029996,2015,new
1020,2.45322979,0.3129996,0.301029996,2015,new
1021,0,0.845984,0.301029996,2015,new
1022,3.46234,3.2897775,0.301029996,2015,new
1023,0,0,0.301029996,2015,new
1024,2.494154594,2.669784,0.301029996,2015,new
1025,0,0,0.301029996,2015,new
1026,1.6259991,0,0.301029996,2015,new
1027,1.41392685,1,0.301029996,2015,new
1028,1.73239376,1.73239376,0.301029996,2015,new
1029,2.2384613,2.5694851,0.301029996,2015,new
1030,1.397949,0.3129996,0.301029996,2015,new
1031,2.45322979,1.5446844,0.301029996,2015,new
1032,2,1.113943352,0.602059991,2015,new
1033,2.847572659,2.85646235,0.301029996,2015,new
1034,1.86179974,0.6259991,0.301029996,2015,new
1035,2.56111384,1.5916467,0.301029996,2015,new
1036,0.6259991,0.698974,0.301029996,2015,new
1037,2.5774918,2.5378443,0.301029996,2015,new
1038,0.845984,0.845984,0.301029996,2015,new
1039,3.691435152,3.2489596,0.477121255,2015,new
1040,0,0,0.301029996,2015,new
1041,0.9389987,0.9389987,0.301029996,2015,new
1042,0,0,0.301029996,2015,new
1043,0.698974,0.6259991,0.301029996,2015,new
1044,0.77815125,0,0.301029996,2015,new
1045,0,0,0.301029996,2015,new
1046,0.9389987,0.9389987,0.301029996,2015,new
1047,0,0,0.301029996,2015,new
1048,2.5774918,2.149219113,0.698970004,2015,new
1049,0.3129996,0.477121255,0.301029996,2015,new
1050,0,0,0.301029996,2015,new
1051,2.27875361,1.74362689,0.301029996,2015,new
1052,1.397949,1.397949,0.301029996,2015,new
1053,0.9389987,0.9389987,0.301029996,2015,new
1054,0.9389987,0.477121255,0.301029996,2015,new
1055,1.7757176,1.79934549,0.301029996,2015,new
1056,2.22539282,2.164352856,0.602059991,2015,new
1057,0,0,0.301029996,2015,new
1058,3.184975191,2.98811284,1,2015,new
1059,1.579783597,1.397949,0.301029996,2015,new
1060,2.486943,2.44444796,0.301029996,2015,new
1061,1.845984,1.79181246,0.477121255,2015,new
1062,2,1.27875361,0.301029996,2015,new
1063,0.77815125,0.77815125,0.301029996,2015,new
1064,0.698974,0.845984,0.301029996,2015,new
1065,0,0.3129996,0.301029996,2015,new
1066,1.79181246,1.79181246,0.301029996,2015,new
1067,0.3129996,0,0.301029996,2015,new
1068,0.3129996,0.3129996,0.301029996,2015,new
1069,3.163459552,3.3256168,0.301029996,2015,new
1070,2.943988875,2.943988875,0.477121255,2015,new
1071,2.28133367,2.28331229,0.477121255,2015,new
1072,1.939519253,1.414973348,0.301029996,2015,new
1073,0.477121255,0,0.301029996,2015,new
1074,3.117271296,2.998259338,0.301029996,2015,new
1075,1.41392685,1.41392685,0.301029996,2015,new
1076,1.934498451,0.845984,0.477121255,2015,new
1077,0,0,0.301029996,2015,new
1078,0,0,0.301029996,2015,new
1079,0.6259991,0.6259991,0.301029996,2015,new
1080,1.691968,1.633468456,0.301029996,2015,new
1081,1.755874856,1.414973348,0.301029996,2015,new
1082,2.1383721,1.691968,0.301029996,2015,intermediate
1083,0,0,0.301029996,2015,new
1084,2.6159552,2.4321374,0.301029996,2015,new
1085,0,0.3129996,0.301029996,2015,new
1086,3.33965158,2.71187229,1.556302501,2015,new
1087,1.342422681,0,0.301029996,2015,new
1088,0.477121255,0.477121255,0.301029996,2015,new
1089,1.414973348,0.3129996,0.301029996,2015,new
1090,0.3129996,0,0.301029996,2015,new
1091,1.17691259,0.9389987,0.301029996,2015,new
1092,0.477121255,0.477121255,0.301029996,2015,new
1093,0.3129996,0.3129996,0.301029996,2015,new
1094,1.681241237,0.77815125,0.301029996,2015,new
1095,0.77815125,0.77815125,0.301029996,2015,new
1096,0.77815125,0,0.301029996,2015,new
1097,1.14612836,1,0.301029996,2015,new
1098,1.41392685,0.845984,0.301029996,2015,new
1099,0.477121255,0.477121255,0.301029996,2015,new
1100,0.9389987,0.845984,0.301029996,2015,new
1101,2.71117365,2.8278537,0.301029996,2015,new
1102,0,0.477121255,0.301029996,2015,new
1103,1.97772365,1.97772365,0.301029996,2015,new
1104,0,0,0.301029996,2015,new
1105,3.522965595,3.488387,1.041392685,2015,intermediate
1106,0.698974,0.6259991,0.301029996,2015,new
1107,0,0,0.301029996,2015,new
1108,1.86332286,1.41392685,0.301029996,2015,new
1109,3.86384825,3.5417423,2.017033339,2015,new
1110,1.86332286,1.819543936,0.301029996,2015,intermediate
1111,2.41392685,0,0.301029996,2015,new
1112,0,0,0.301029996,2015,new
1113,0,0,0.301029996,2015,new
1114,0.77815125,0.77815125,0.301029996,2015,new
1115,4.51193689,4.331528519,0.84509804,2015,new
1116,0.95424259,0.6259991,0.301029996,2015,new
1117,2.7415517,2.7415517,0.84509804,2015,new
1118,0.845984,0.477121255,0.301029996,2015,new
1119,0,0.3129996,0.301029996,2015,new
1120,0,0,0.301029996,2015,new
1121,3.13893394,2.471291711,0.477121255,2015,new
1122,1.755874856,1.792391689,0.301029996,2015,new
1123,0.698974,0.698974,0.301029996,2015,new
1124,1.14612836,0.77815125,0.301029996,2015,new
1125,1.8929463,1.431363764,0.602059991,2015,new
1126,2.342422681,2.22788675,0.301029996,2015,new
1127,3.1861838,1.462397998,0.477121255,2015,new
1128,2.86332286,2.6159552,0.477121255,2015,new
1129,1.397949,0,0.477121255,2015,new
1130,1.612783857,1.62324929,0.301029996,2015,new
1131,3.89135415,3.91839592,0.301029996,2015,new
1132,2.14612836,1.72427587,1,2015,new
1133,0,0.3129996,0.301029996,2015,new
1134,2.943988875,2.25422,0.301029996,2015,intermediate
1135,0,0.3129996,0.301029996,2015,new
1136,1.431363764,1.44715831,0.301029996,2015,new
1137,1.462397998,0.9389987,0.301029996,2015,new
1138,0.845984,0.6259991,0.301029996,2015,new
1139,1.431363764,1.14612836,0.301029996,2015,new
1140,1.397949,0,0.301029996,2015,new
1141,0.477121255,0.477121255,0.301029996,2015,new
1142,3.19531685,2.983626287,0.698970004,2015,new
1143,2.61172338,2.6852634,0.301029996,2015,new
1144,1.79181246,1.113943352,0.301029996,2015,new
1145,0.6259991,0.477121255,0.301029996,2015,new
1146,1.531478917,1.3129996,0.301029996,2015,new
1147,1.785329835,1.51851394,0.301029996,2015,new
1148,4.932859182,4.7599411,0.903089987,2015,new
1149,1.949397,1.491361694,0.301029996,2015,new
1150,4.899918946,4.86851513,1.176091259,2015,intermediate
1151,0,0,0.301029996,2015,new
1152,4.43286986,4.23636888,0.301029996,2015,new
1153,1.633468456,0.6259991,0.301029996,2015,new
1154,2.442479769,1.5916467,0.301029996,2015,new
1155,0.477121255,0.3129996,0.301029996,2015,new
1156,1.23448921,1,0.301029996,2015,new
1157,1.23448921,0,0.477121255,2015,new
1158,2.5987957,2.59988372,0.301029996,2015,new
1159,1,0.477121255,0.301029996,2015,new
1160,2.78746475,2.597695186,0.903089987,2015,new
1161,0,0,0.301029996,2015,new
1162,3.798719685,3.63936119,0.301029996,2015,new
1163,0,0,0.301029996,2015,new
1164,4.87958789,4.294327,1.278753601,2015,new
1165,1,0.77815125,0.301029996,2015,new
1166,2.387389826,2.8942119,1.113943352,2015,new
1167,1.698974,1.73239376,0.301029996,2015,new
1168,2.687528961,2.17691259,0.602059991,2015,new
1169,2.6483611,1.38211242,0.301029996,2015,new
1170,0.3129996,0.3129996,0.301029996,2015,new
1171,1.643452676,0,0.301029996,2015,new
1172,2.38211242,3.4937992,0.77815125,2015,new
1173,3.2655644,3.84218687,0.301029996,2015,new
1174,0.477121255,0,0.301029996,2015,new
1175,0,0,0.301029996,2015,new
1176,0.3129996,0.3129996,0.301029996,2015,new
1177,3.256958153,2.74362689,0.698970004,2015,new
1178,0.3129996,0.3129996,0.301029996,2015,new
1179,1.79181246,1.38211242,0.301029996,2015,new
1180,2.33423755,1.79181246,0.301029996,2015,new
1181,0,0,0.301029996,2015,new
1182,1.41392685,1,0.301029996,2015,new
1183,0,0,0.301029996,2015,new
1184,0,0,0.301029996,2015,new
1185,0.477121255,0.3129996,0.301029996,2015,new
1186,0,0,0.301029996,2015,new
1187,1.322219295,0,0.301029996,2015,new
1188,0,0,0.301029996,2015,new
1189,1.5916467,0.3129996,0.301029996,2015,new
1190,1.5446844,1.14612836,0.477121255,2015,new
1191,1.113943352,1.113943352,0.301029996,2015,new
1192,0,0,0.301029996,2015,new
1193,1.462397998,1.342422681,0.301029996,2015,new
1194,0.9389987,0,0.301029996,2015,new
1195,2.123851641,2.123851641,0.301029996,2015,new
1196,3.756788199,3.37821615,0.301029996,2015,intermediate
1197,0.3129996,0.3129996,0.301029996,2015,new
1198,3.91576966,3.6195144,0.77815125,2015,new
1199,1.25527255,1.113943352,0.301029996,2015,new
1200,4.2719893,3.59461359,1.431363764,2015,new
1201,1.24119983,1,0.301029996,2015,new
1202,3.41447195,3.14276461,0.84509804,2015,new
1203,1.44715831,1.113943352,0.301029996,2015,new
1204,0,0,0.301029996,2015,new
1205,1.3129996,0.6259991,0.301029996,2015,new
1206,1.113943352,1.79181246,0.301029996,2015,new
1207,3.122215878,3.948238,0.301029996,2015,new
1208,0,0.9389987,0.301029996,2015,new
1209,0,0.3129996,0.301029996,2015,new
1210,3.552546548,3.5842624,0.301029996,2015,new
1211,0.95424259,2.17261715,0.698970004,2015,new
1212,1.5446844,0,0.477121255,2015,new
1213,0,0,0.301029996,2015,new
1214,1.3129996,1.3129996,0.301029996,2015,new
1215,1.342422681,1.3129996,0.477121255,2015,new
1216,0.477121255,0.477121255,0.301029996,2015,new
1217,1.95941392,0.9389987,0.602059991,2015,new
1218,2.74574792,2.71349543,0.301029996,2015,new
1219,0.477121255,0.3129996,0.301029996,2015,new
1220,1.857332496,1.785329835,0.301029996,2015,new
1221,0.845984,0.845984,0.301029996,2015,new
1222,2.86172,1.924279286,0.301029996,2015,new
1223,3.35566314,3.613736141,0.477121255,2015,new
1224,3.323664536,3.455579,0.301029996,2015,new
1225,0.9389987,1,0.301029996,2015,new
1226,0.477121255,0.3129996,0.301029996,2015,new
1227,1.38211242,0.477121255,0.301029996,2015,new
1228,1.38211242,1,0.698970004,2015,new
1229,0.77815125,0.698974,0.301029996,2015,new
1230,0.9389987,0.3129996,0.301029996,2015,new
1231,2.37167862,2.17691259,0.301029996,2015,new
1232,0.477121255,0.3129996,0.301029996,2015,new
1233,0,0.477121255,0.301029996,2015,new
1234,0.845984,0.477121255,0.301029996,2015,intermediate
1235,0.3129996,0.3129996,0.301029996,2015,new
1236,0,0,0.301029996,2015,new
1237,2.45322979,1.579783597,0.477121255,2015,new
1238,0,0,0.301029996,2015,new
1239,0.77815125,0,0.301029996,2015,new
1240,0.3129996,0.3129996,0.301029996,2015,new
1241,1.88813592,1.698974,0.301029996,2015,new
1242,2.4166457,2.25527255,0.301029996,2015,new
1243,4.49167395,4.384998193,0.477121255,2015,new
1244,2.74741188,2.489958479,0.903089987,2015,new
1245,2.952792443,2.552668216,0.477121255,2015,new
1246,1.462397998,1.462397998,0.301029996,2015,new
1247,0.77815125,0.3129996,0.301029996,2015,intermediate
1248,0,0,0.301029996,2015,new
1249,1.77815125,1.83884991,0.301029996,2015,new
1250,0,0,0.301029996,2015,new
1251,3.638688887,3.467163966,0.477121255,2015,new
1252,2.6537523,2.383815366,0.301029996,2015,new
1253,1.361727836,0.3129996,0.301029996,2015,new
1254,1.9848519,0.477121255,0.301029996,2015,new
1255,1.9389987,1.25527255,0.301029996,2015,new
1256,0.3129996,0.3129996,0.301029996,2015,new
1257,1.25527255,1.25527255,0.301029996,2015,new
1258,0.3129996,0.3129996,0.301029996,2015,new
1259,0.6259991,0.6259991,0.301029996,2015,new
1260,2.37839791,0.9389987,0.301029996,2015,new
1261,0.95424259,0.95424259,0.301029996,2015,new
1262,0.77815125,0.77815125,0.301029996,2015,new
1263,1.681241237,1.14612836,0.698970004,2015,new
1264,0,0,0.301029996,2015,new
1265,0,0,0.301029996,2015,intermediate
1266,3.4432467,3.231214648,0.698970004,2015,new
1267,0,0,0.301029996,2015,new
1268,0.477121255,0,0.301029996,2015,new
1269,0,0,0.301029996,2015,new
1270,1.24119983,1.17691259,0.301029996,2015,new
1271,1.79934549,0,0.301029996,2015,new
1272,1.462397998,1.7757176,0.301029996,2015,new
1273,2.71117365,1.643452676,1.041392685,2015,new
1274,1.462397998,1.431363764,0.301029996,2015,new
1275,0.6259991,0.6259991,0.301029996,2015,intermediate
1276,0.3129996,0.3129996,0.301029996,2015,new
1277,1.477121255,0.3129996,0.301029996,2015,new
1278,0.477121255,0,0.301029996,2015,new
1279,0.6259991,0,0.301029996,2015,new
1280,0.477121255,0.477121255,0.301029996,2015,new
1281,0.477121255,0,0.301029996,2015,new
1282,1.113943352,0.9389987,0.301029996,2015,new
1283,0,0,0.301029996,2015,new
1284,0,0,0.301029996,2015,new
1285,0,0,0.301029996,2015,new
1286,0.9389987,0.77815125,0.301029996,2015,intermediate
1287,1.531478917,0.3129996,0.301029996,2015,new
1288,0.6259991,0.6259991,0.301029996,2015,new
1289,3.575418791,3.386855529,0.301029996,2015,new
1290,2.23448921,1.7163344,0.301029996,2015,new
1291,4.85881784,4.559667278,0.84509804,2015,intermediate
1292,0,0,0.301029996,2015,new
1293,1.812913357,1.17691259,0.301029996,2015,intermediate
1294,0.698974,0.698974,0.301029996,2015,new
1295,0,0,0.301029996,2015,new
1296,1.79181246,0.77815125,0.301029996,2015,new
1297,3.678427322,3.195899652,0.301029996,2015,new
1298,1.6259991,0.9389987,0.301029996,2015,new
1299,0.77815125,0.698974,0.301029996,2015,intermediate
1300,0,0,0.301029996,2015,new
1301,1.5916467,1.5916467,0.301029996,2015,new
1302,0.698974,0,0.477121255,2015,new
1303,2.22788675,0.95424259,0.301029996,2015,new
1304,1.857332496,1.55149978,0.301029996,2015,new
1305,3.245512668,2.584331224,0.477121255,2015,new
1306,0.95424259,1.41392685,0.301029996,2015,new
1307,3.72249898,2.53199698,0.903089987,2015,new
1308,1.414973348,0.95424259,0.698970004,2015,new
1309,2.56937391,1.79934549,0.301029996,2015,new
1310,1.86332286,1.462397998,0.301029996,2015,new
1311,2.113943352,1.67297858,0.301029996,2015,intermediate
1312,1.27875361,0,0.301029996,2015,new
1313,0,0,0.301029996,2015,new
1314,2.48855717,2.8278537,0.301029996,2015,new
1315,2.71117365,2.365487985,0.301029996,2015,new
1316,1.88813592,1.698974,0.477121255,2015,new
1317,1.62324929,1.27875361,0.301029996,2015,new
1318,2.21218764,1.431363764,1,2015,new
1319,0.698974,0.698974,0.602059991,2015,new
1320,1.397949,1.44715831,0.301029996,2015,new
1321,0,0,0.301029996,2015,new
1322,0.9389987,1.41392685,0.301029996,2015,new
1323,0,0,0.301029996,2015,new
1324,1.25527255,1.27875361,0.301029996,2015,new
1325,1.7785212,0,0.301029996,2015,new
1326,0.6259991,0,0.301029996,2015,new
1327,0,0,0.301029996,2015,new
1328,1.414973348,1.414973348,0.301029996,2015,new
1329,0,0,0.301029996,2015,new
1330,0,0,0.301029996,2015,new
1331,0,0,0.301029996,2015,new
1332,1.491361694,0,0.301029996,2015,new
1333,2.67245853,1.41392685,0.301029996,2015,new
1334,1.23448921,0.477121255,0.301029996,2015,new
1335,2.695481676,2.49831554,0.477121255,2015,new
1336,1.819543936,0,0.477121255,2015,new
1337,2.5493262,1.982271233,0.301029996,2015,new
1338,0.77815125,2.86172,0.301029996,2015,new
1339,3.6599162,3.52274993,0.301029996,2015,new
1340,1.662757832,0,0.477121255,2015,new
1341,1.7785212,1.79934549,0.301029996,2015,new
1342,2.852479994,1.89762791,0.301029996,2015,new
1343,0.77815125,0.77815125,0.301029996,2015,new
1344,1.5446844,0,0.301029996,2015,new
1345,0,0,0.301029996,2015,new
1346,1.397949,1.38211242,0.301029996,2015,new
1347,0.3129996,0.3129996,0.301029996,2015,new
1348,1.44715831,0.95424259,0.602059991,2015,new
1349,0,0,0.301029996,2015,new
1350,1.5446844,0.698974,0.77815125,2015,new
1351,1.5446844,0.9389987,0.301029996,2015,new
1352,2.4166457,2.33423755,0.301029996,2015,new
1353,1.72427587,1.662757832,0.301029996,2015,intermediate
1354,0,0,0.301029996,2015,new
1355,1.83258913,1.79934549,0.477121255,2015,new
1356,1,0.698974,0.301029996,2015,new
1357,1.322219295,0,0.301029996,2015,new
1358,1.83884991,0,0.301029996,2015,new
1359,1.97772365,1.643452676,0.84509804,2015,new
1360,1.17691259,1.17691259,0.698970004,2015,new
1361,1.691968,0.3129996,0.301029996,2015,new
1362,1.23448921,1.322219295,0.301029996,2015,new
1363,3.2533385,3.28441356,1.041392685,2015,new
1364,1.3129996,1.531478917,0.301029996,2015,new
1365,2.49933123,2.863387,0.301029996,2015,intermediate
1366,1.17691259,1.113943352,0.301029996,2015,new
1367,0.698974,0,0.301029996,2015,new
1368,0.95424259,0.845984,0.301029996,2015,new
1369,2.31386722,2.86172,0.301029996,2015,new
1370,2.376576957,2,0.301029996,2015,new
1371,1.73239376,1.986771734,0.301029996,2015,intermediate
1372,0.3129996,0,0.301029996,2015,new
1373,1.55149978,0.845984,0.301029996,2015,new
1374,0,0,0.301029996,2015,new
1375,2.214843848,1.86332286,0.301029996,2015,new
1376,0,0,0.301029996,2015,new
1377,0.477121255,0.477121255,0.301029996,2015,new
1378,2.565532,1.6259991,0.301029996,2015,new
1379,2.222716471,1.531478917,0.301029996,2015,new
1380,0.698974,0.3129996,0.301029996,2015,new
1381,2.9394931,2.617341,0.301029996,2015,new
1382,2.2384613,1.431363764,0.301029996,2015,new
1383,1.3129996,0.6259991,0.602059991,2015,new
1384,0,0,0.301029996,2015,new
1385,2.26825876,1.612783857,0.477121255,2015,new
1386,0,0,0.301029996,2015,new
1387,3.353723938,2.959518377,0.477121255,2015,new
1388,1.41392685,0,0.301029996,2015,new
1389,1.87561263,0.477121255,0.301029996,2015,new
1390,0.3129996,0.3129996,0.301029996,2015,intermediate
1391,3.32979937,2.8799588,0.301029996,2015,new
1392,1.24119983,1.17691259,0.301029996,2015,new
1393,3.1893128,2.54777475,0.84509804,2015,intermediate
1394,0.3129996,0.3129996,0.301029996,2015,new
1395,0.3129996,0.3129996,0.301029996,2015,new
1396,3.26941628,3.37426498,0.477121255,2015,new
1397,1.5916467,1.5916467,0.301029996,2015,new
1398,1.579783597,0,0.602059991,2015,new
1399,2.4487632,2.15533637,0.301029996,2015,new
1400,1.95424259,1.3129996,0.301029996,2015,new
1401,0,1.23448921,0.301029996,2015,intermediate
1402,0,0,0.477121255,2015,new
1403,2.666517981,2.18752721,0.477121255,2015,new
1404,0.3129996,0.3129996,0.301029996,2015,new
1405,4.2923385,4.249858472,0.301029996,2015,new
1406,1.74818827,0,0.301029996,2015,new
1407,1.361727836,1.361727836,0.301029996,2015,new
1408,1.477121255,1.531478917,0.301029996,2015,new
1409,1.14612836,0,0.301029996,2015,new
1410,0,0,0.301029996,2015,new
1411,0.9389987,0.698974,0.301029996,2015,new
1412,2.33423755,1.944482672,0.301029996,2015,new
1413,0,0.77815125,0.301029996,2015,new
1414,0.3129996,0.3129996,0.301029996,2015,new
1415,0,0,0.301029996,2015,new
1416,3.5533316,3.353146546,0.602059991,2015,intermediate
1417,1.55149978,0,0.301029996,2015,new
1418,1.612783857,1.477121255,0.301029996,2015,new
1419,1.462397998,0.95424259,0.602059991,2015,new
1420,0.3129996,0.3129996,0.301029996,2015,new
1421,0.477121255,0.477121255,0.301029996,2015,new
1422,0.3129996,0.3129996,0.301029996,2015,new
1423,0.3129996,0.3129996,0.301029996,2015,new
1424,0.477121255,0.477121255,0.301029996,2015,new
1425,4.47884548,4.232386146,0.301029996,2015,new
1426,0,0,0.301029996,2015,new
1427,1.431363764,0,0.301029996,2015,new
1428,2.777426822,2.35418439,0.301029996,2015,new
1429,2.1613682,1.477121255,0.477121255,2015,new
1430,1.414973348,1.38211242,0.301029996,2015,new
1431,3.3321445,2.8799588,0.301029996,2015,new
1432,4.35943738,3.96732882,0.698970004,2015,intermediate
1433,1.3129996,1.23448921,0.301029996,2015,new
1434,1.653212514,1.491361694,0.301029996,2015,new
1435,0.3129996,0.3129996,0.301029996,2015,new
1436,1.6259991,0,0.301029996,2015,new
1437,0.77815125,0.477121255,0.301029996,2015,new
1438,2.746634199,2.35625857,0.301029996,2015,new
1439,2.64457989,2.113943352,0.301029996,2015,new
1440,0.3129996,0.3129996,0.301029996,2015,new
1441,0.6259991,0,0.301029996,2015,new
1442,1.113943352,0,0.301029996,2015,new
1443,1.6259991,1.6259991,0.301029996,2015,new
1444,1.113943352,1,0.301029996,2015,new
1445,1.24119983,0,0.301029996,2015,new
1446,3.267171728,2.85672889,0.301029996,2015,new
1447,0.3129996,0.477121255,0.301029996,2015,new
1448,0.477121255,0.3129996,0.477121255,2015,new
1449,1.44715831,1.681241237,0.301029996,2015,new
1450,3.44451326,2.8278537,0.301029996,2015,intermediate
1451,1.38211242,1.38211242,0.301029996,2015,new
1452,0.3129996,0,0.301029996,2015,new
1453,0,0,0.301029996,2015,new
1454,1.361727836,1.41392685,0.301029996,2015,new
1455,1.41392685,0,0.301029996,2015,new
1456,0,0,0.301029996,2015,new
1457,1.342422681,1.342422681,0.301029996,2015,new
1458,0,0,0.301029996,2015,new
1459,0,0,0.301029996,2015,new
1460,1.25527255,0.477121255,0.301029996,2015,new
1461,2.86172,1.963787827,0.301029996,2015,new
1462,2.5575722,1.88649725,0.301029996,2015,new
1463,2.531478917,2.439332694,0.301029996,2015,new
1464,0,0,0.301029996,2015,new
1465,0.3129996,0.3129996,0.301029996,2015,new
1466,1.995635195,1.79934549,0.301029996,2015,new
1467,0.3129996,0.3129996,0.301029996,2015,new
1468,0.477121255,0.477121255,0.301029996,2015,new
1469,0,0,0.301029996,2015,new
1470,0,0,0.301029996,2015,new
1471,1.24119983,0,0.301029996,2015,new
1472,0,0,0.301029996,2015,new
1473,1.79181246,1.79181246,0.301029996,2015,new
1474,0,0,0.301029996,2015,new
1475,2.43456894,1.62324929,0.301029996,2015,new
1476,0,0,0.301029996,2015,new
1477,2.465418,2.38566274,0.301029996,2015,new
1478,0.95424259,0.9389987,0.301029996,2015,new
1479,4.66559371,4.65714362,1.462397998,2015,intermediate
1480,1.681241237,0.77815125,0.301029996,2015,new
1481,2.449982,2.42975228,0.602059991,2015,new
1482,3.34444115,2.361727836,0.301029996,2015,new
1483,2.23448921,2.13333768,0.477121255,2015,new
1484,0.477121255,0.477121255,0.301029996,2015,new
1485,0.477121255,0.477121255,0.301029996,2015,new
1486,1.41392685,1.24119983,0.301029996,2015,new
1487,2.613841822,2.62949599,0.698970004,2015,new
1488,1.361727836,1.17691259,0.301029996,2015,new
1489,1.72427587,1.342422681,0.301029996,2015,new
1490,1.113943352,0.9389987,0.301029996,2015,new
1491,3.47158554,3.48258777,0.301029996,2015,intermediate
1492,2.28133367,1.79934549,0.301029996,2015,new
1493,0,0,0.301029996,2015,new
1494,2.484299839,1.97772365,0.477121255,2015,new
1495,3.229937686,2.97411361,0.301029996,2015,new
1496,0,0.477121255,0.301029996,2015,new
1497,0,0,0.301029996,2015,new
1498,0,0,0.301029996,2015,new
1499,0.3129996,0.3129996,0.301029996,2015,new
1500,0.845984,0,0.301029996,2015,new
1501,0.477121255,1.79181246,0.301029996,2015,new
1502,1.95941392,0.698974,0.602059991,2015,new
1503,2.998695158,2.691968,0.301029996,2015,new
1504,0,0,0.301029996,2015,new
1505,0.9389987,0.9389987,0.477121255,2015,new
1506,1.5916467,0,0.301029996,2015,new
1507,0.6259991,0.6259991,0.301029996,2015,new
1508,2.688419822,0.9389987,0.301029996,2015,intermediate
1509,3.15259478,3.127752516,0.301029996,2015,new
1510,0,0.477121255,0.301029996,2015,new
1511,1.25527255,0,0.301029996,2015,new
1512,1.56821724,1,0.903089987,2015,new
1513,0,0,0.301029996,2015,new
1514,1.24119983,0.9389987,0.301029996,2015,new
1515,0,0,0.301029996,2015,new
1516,0.6259991,0.3129996,0.301029996,2015,new
1517,1.397949,1.397949,0.301029996,2015,new
1518,0.6259991,0.6259991,0.301029996,2015,new
1519,0,0,0.301029996,2015,new
1520,0,0,0.301029996,2015,new
1521,0,0,0.301029996,2015,new
1522,0.477121255,0.477121255,0.301029996,2015,new
1523,2.959994838,1.73239376,1.447158031,2015,new
1524,1.25527255,0,0.301029996,2015,new
1525,0.9389987,0.9389987,0.301029996,2015,new
1526,1.9848519,1.24119983,0.301029996,2015,new
1527,4.45293587,4.5288912,0.602059991,2015,new
1528,0,0,0.301029996,2015,new
1529,0,0,0.301029996,2015,new
1530,0.3129996,0.3129996,0.301029996,2015,new
1531,1.322219295,1.24119983,0.301029996,2015,new
1532,0,0,0.301029996,2015,new
1533,0.6259991,0.6259991,0.301029996,2015,new
1534,1.5563251,1.51851394,0.301029996,2015,new
1535,2.13333768,1.653212514,0.301029996,2015,new
1536,0,0,0.301029996,2015,new
1537,1.477121255,1.477121255,0.301029996,2015,new
1538,0,0,0.301029996,2015,new
1539,0.477121255,0,0.301029996,2015,new
1540,1.23448921,0.3129996,0.301029996,2015,new
1541,0.698974,0.698974,0.301029996,2015,new
1542,0,0,0.301029996,2015,new
1543,1.963787827,0.3129996,0.301029996,2015,new
1544,1.7785212,1.414973348,0.301029996,2015,intermediate
1545,2.86981828,2.22788675,0.77815125,2015,new
1546,0.3129996,0.3129996,0.301029996,2015,new
1547,0,0,0.301029996,2015,new
1548,1.83884991,1.431363764,0.903089987,2015,new
1549,1.431363764,0.3129996,0.602059991,2015,new
1550,1.982271233,1.3129996,0.301029996,2015,new
1551,1.9197892,1.477121255,0.301029996,2015,new
1552,2.1613682,0.6259991,0.301029996,2015,new
1553,0,0,0.301029996,2015,new
1554,1.24119983,0,0.301029996,2015,new
1555,0.477121255,0.477121255,0.301029996,2015,new
1556,0.477121255,0.477121255,0.301029996,2015,new
1557,2.12837225,1.785329835,0.301029996,2015,new
1558,0.3129996,0.3129996,0.301029996,2015,new
1559,0,0.3129996,0.301029996,2015,new
1560,1.7785212,1.633468456,0.301029996,2015,new
1561,0,0,0.301029996,2015,new
1562,2.669784,1.95941392,0.301029996,2015,new
1563,0.477121255,0.477121255,0.301029996,2015,new
1564,0.3129996,0.3129996,0.301029996,2015,new
1565,1.5446844,0.3129996,0.301029996,2015,new
1566,0.77815125,1.24119983,0.301029996,2015,new
1567,0,0,0.301029996,2015,new
1568,3.577951128,3.5141618,0.301029996,2015,new
1569,0.95424259,0.3129996,0.301029996,2015,new
1570,0,0,0.301029996,2015,new
1571,3.89198367,3.6595298,0.301029996,2015,new
1572,3.313656347,2.953759692,0.301029996,2015,new
1573,1.342422681,0,0.301029996,2015,new
1574,2.748962861,2.35625857,0.477121255,2015,new
1575,1.792391689,1.113943352,0.84509804,2015,new
1576,5.9631212,4.9577671,1.079181246,2015,new
1577,0.6259991,0.6259991,0.301029996,2015,new
1578,2.383815366,2.394451681,0.301029996,2015,new
1579,1.949397,1.949397,0.301029996,2015,new
1580,1.968482949,1.83884991,0.301029996,2015,new
1581,1.3129996,1.3129996,0.301029996,2015,intermediate
1582,4.828981954,4.7287137,1.431363764,2015,new
1583,2.383815366,0.9389987,0.301029996,2015,new
1584,2.38566274,2.93421685,0.301029996,2015,new
1585,1.113943352,0,0.301029996,2015,new
1586,0,0,0.301029996,2015,intermediate
1587,0,0,0.301029996,2015,new
1588,0,0,0.301029996,2015,new
