to_Issue_number,Label,PR_number,Created_at,additions
27202,NULL,27219,2015-07-22T16:56:53Z,140
27157,NULL,27219,2015-07-22T16:56:53Z,140
27164,NULL,27219,2015-07-22T16:56:53Z,16
27146,NULL,27219,2015-07-22T17:00:35Z,16
27156,NULL,27219,2015-07-22T22:20:35Z,120
27201,NULL,27219,2015-07-23T07:34:43Z,120
27163,NULL,27219,2015-07-23T07:34:43Z,8
27154,NULL,27219,2015-07-23T07:34:43Z,8
27183,NULL,27219,2015-07-23T09:44:59Z,478
26778,NULL,27219,2015-07-23T10:28:27Z,478
27167,NULL,27219,2015-07-23T13:43:57Z,1533
27155,NULL,27219,2015-07-23T13:48:03Z,73
24407,NULL,27220,2015-07-23T16:57:18Z,73
27211,I-nominated;T-libs,27223,2015-07-23T17:27:55Z,229
27193,NULL,27228,2015-07-23T19:50:56Z,229
27177,NULL,27228,2015-07-23T20:32:01Z,12
27212,NULL,27228,2015-07-24T01:16:44Z,12
24407,NULL,27229,2015-07-24T02:17:56Z,29
24407,NULL,27230,2015-07-24T14:26:51Z,42
27027,A-docs,27235,2015-07-24T16:06:59Z,23
25750,NULL,27236,2015-07-24T18:56:04Z,519
26927,A-docs,27238,2015-07-24T18:56:04Z,18
19102,NULL,27239,2015-07-24T18:56:04Z,97
27008,A-diagnostics;E-easy,27244,2015-07-24T18:56:04Z,63
27243,A-libs;E-easy;E-mentor,27246,2015-07-24T18:56:04Z,13
27233,NULL,27252,2015-07-24T18:56:04Z,4
23389,I-ICE,27253,2015-07-24T18:56:04Z,759
26952,I-stable-regression;P-high;T-lang,27258,2015-07-24T18:56:04Z,2
27259,B-RFC-approved;T-tools,27260,2015-07-24T18:56:04Z,14
27220,NULL,27265,2015-07-24T18:56:04Z,2
27251,NULL,27265,2015-07-24T18:56:04Z,3
27177,NULL,27265,2015-07-24T20:16:22Z,156
27235,NULL,27265,2015-07-24T23:06:19Z,269
27212,NULL,27265,2015-07-24T23:06:19Z,25
27137,NULL,27265,2015-07-24T23:06:19Z,738
27229,NULL,27265,2015-07-24T23:06:19Z,11
27145,NULL,27265,2015-07-24T23:06:19Z,1
27238,NULL,27265,2015-07-25T00:04:45Z,5
27193,NULL,27265,2015-07-25T18:27:13Z,22
27244,NULL,27265,2015-07-25T19:15:43Z,1
27263,NULL,27267,2015-07-25T19:15:43Z,906
27267,NULL,27270,2015-07-26T09:16:33Z,750
26963,NULL,27270,2015-07-26T09:16:33Z,93
27258,NULL,27270,2015-07-26T19:13:28Z,749
27233,NULL,27270,2015-07-26T19:13:28Z,667
26960,NULL,27270,2015-07-26T19:13:28Z,56
27268,I-ICE,27272,2015-07-27T01:24:25Z,4
27281,NULL,27283,2015-07-27T02:22:49Z,899
26991,A-docs,27285,2015-07-27T06:29:44Z,748
26991,A-docs,27285,2015-07-27T17:43:40Z,35
27279,NULL,27297,2015-07-27T17:43:40Z,4011
27279,NULL,27297,2015-07-27T20:16:22Z,39
24557,NULL,27307,2015-07-27T20:16:22Z,15
24612,NULL,27307,2015-07-27T23:09:00Z,6
14353,NULL,27307,2015-07-27T23:09:00Z,70
27288,NULL,27313,2015-07-28T13:18:02Z,0
27302,A-diagnostics,27315,2015-07-28T13:54:51Z,1
24407,NULL,27318,2015-07-28T13:54:51Z,230
20586,A-syntaxext;A-testsuite,27330,2015-07-28T14:05:38Z,50
20586,A-syntaxext;A-testsuite,27330,2015-07-28T14:31:42Z,156
26613,NULL,27334,2015-07-28T16:24:35Z,49
27040,beta-accepted,27334,2015-07-28T16:24:35Z,37
26458,NULL,27338,2015-07-28T17:57:02Z,433
16012,NULL,27338,2015-07-28T17:57:02Z,3
27344,A-docs,27348,2015-07-29T12:45:45Z,27
27033,A-lint,27349,2015-07-29T14:30:37Z,8
27077,A-codegen;I-wrong;T-compiler,27349,2015-07-29T14:30:37Z,27
26970,A-closures;A-diagnostics,27350,2015-07-29T14:30:37Z,24
27023,A-build;A-testsuite;I-crash;I-nominated;T-compiler,27351,2015-07-29T14:30:37Z,7
27023,A-build;A-testsuite;I-crash;I-nominated;T-compiler,27351,2015-07-29T14:30:37Z,94
26970,A-closures;A-diagnostics,27353,2015-07-29T14:30:37Z,3
26970,A-closures;A-diagnostics,27353,2015-07-29T14:30:37Z,177
27357,NULL,27358,2015-07-29T14:30:37Z,18
27357,NULL,27358,2015-07-29T14:30:37Z,6
24407,NULL,27378,2015-07-29T14:30:37Z,80
27327,NULL,27380,2015-07-29T14:30:37Z,97
27350,NULL,27380,2015-07-29T14:30:37Z,315
27355,NULL,27380,2015-07-29T14:30:37Z,16
27341,NULL,27380,2015-07-29T14:30:37Z,409
27102,NULL,27380,2015-07-29T14:30:37Z,4
27342,NULL,27380,2015-07-29T14:30:37Z,1192
27374,NULL,27380,2015-07-29T14:30:37Z,20
27313,NULL,27380,2015-07-29T14:30:37Z,2
27375,NULL,27380,2015-07-29T14:30:37Z,3
27325,NULL,27380,2015-07-29T14:30:37Z,37
27343,NULL,27380,2015-07-29T14:30:37Z,1
27379,NULL,27380,2015-07-29T14:30:37Z,1
27326,NULL,27380,2015-07-29T14:30:37Z,109
27286,NULL,27380,2015-07-29T14:30:37Z,63
27345,NULL,27380,2015-07-29T14:30:37Z,21
27327,NULL,27380,2015-07-29T14:30:37Z,146
27350,NULL,27380,2015-07-29T14:30:37Z,146
27341,NULL,27380,2015-07-29T14:30:37Z,4
27355,NULL,27380,2015-07-29T14:30:37Z,4
27342,NULL,27380,2015-07-29T14:30:37Z,35
27313,NULL,27380,2015-07-29T19:03:37Z,35
27102,NULL,27380,2015-07-29T19:03:37Z,52
27374,NULL,27380,2015-07-29T20:13:54Z,52
27343,NULL,27380,2015-07-29T20:13:54Z,300
27375,NULL,27380,2015-07-29T20:13:54Z,10
27325,NULL,27380,2015-07-29T20:13:54Z,10
27379,NULL,27380,2015-07-29T20:13:54Z,1
27326,NULL,27380,2015-07-29T20:13:54Z,1
27286,NULL,27380,2015-07-29T20:13:54Z,250
27345,NULL,27380,2015-07-29T20:13:54Z,22
27364,NULL,27382,2015-07-29T20:13:54Z,22
27364,NULL,27382,2015-07-29T20:13:54Z,308
27369,NULL,27383,2015-07-29T20:57:15Z,308
27352,NULL,27383,2015-07-29T20:57:15Z,1
27232,NULL,27383,2015-07-29T20:57:15Z,1
27373,beta-accepted;T-libs,27383,2015-07-29T21:54:19Z,210
26778,NULL,27383,2015-07-30T01:43:05Z,210
27369,NULL,27383,2015-07-30T16:51:52Z,3827
27352,NULL,27383,2015-07-30T21:34:22Z,25
27373,beta-accepted;T-libs,27383,2015-07-30T22:32:37Z,25
27232,NULL,27383,2015-07-31T01:12:42Z,34
26778,NULL,27383,2015-07-31T02:25:13Z,34
27382,beta-accepted;I-stable-regression;relnotes,27387,2015-07-31T08:11:34Z,3
27069,beta-accepted;T-libs,27387,2015-07-31T12:28:45Z,3
27373,beta-accepted;T-libs,27387,2015-07-31T15:56:52Z,25
26730,NULL,27390,2015-07-31T17:44:33Z,183
27394,B-RFC-approved,27393,2015-07-31T17:44:33Z,18
27389,B-RFC-approved,27400,2015-07-31T21:20:19Z,1
27405,NULL,27407,2015-08-01T07:01:24Z,17
27404,A-rustbook;A-tools,27410,2015-08-01T07:01:24Z,27
27401,I-nominated;T-compiler,27413,2015-08-01T07:01:24Z,2
7196,A-codegen;A-windows;E-easy;P-low,27416,2015-08-01T07:01:24Z,419
7196,A-codegen;A-windows;E-easy;P-low,27416,2015-08-01T07:01:24Z,1
27360,NULL,27424,2015-08-01T18:33:02Z,38
27255,I-ICE,27432,2015-08-01T20:08:29Z,38
27414,NULL,27436,2015-08-01T21:40:04Z,1384
26242,NULL,27439,2015-08-01T21:40:04Z,231
18083,NULL,27439,2015-08-02T14:52:15Z,149
27412,A-docs;I-nominated,27444,2015-08-02T21:03:53Z,4
27305,NULL,27453,2015-08-02T21:03:53Z,0
27419,NULL,27453,2015-08-03T02:39:37Z,2
27426,NULL,27453,2015-08-03T05:07:15Z,0
26982,NULL,27453,2015-08-03T14:02:04Z,2
27423,NULL,27453,2015-08-03T15:41:01Z,2
1920,A-frontend;E-easy;I-wrong,27458,2015-08-03T18:57:50Z,30
1920,A-frontend;E-easy;I-wrong,27458,2015-08-03T23:17:16Z,18
26968,A-docs,27460,2015-08-04T00:58:07Z,30
26629,NULL,27461,2015-08-04T07:22:54Z,5
14132,NULL,27461,2015-08-04T07:22:54Z,154
24407,NULL,27470,2015-08-04T12:30:54Z,23
27464,NULL,27476,2015-08-04T12:30:54Z,23
27473,NULL,27476,2015-08-04T12:30:54Z,17
26905,A-dst;P-high,27483,2015-08-04T12:30:54Z,17
26905,A-dst;P-high,27483,2015-08-04T12:30:54Z,1
27484,NULL,27488,2015-08-04T12:30:54Z,1
27006,beta-accepted;T-tools,27494,2015-08-04T12:30:54Z,5
27489,A-rustdoc,27496,2015-08-04T16:05:05Z,5
27489,A-rustdoc,27499,2015-08-04T18:25:01Z,127
27467,NULL,27507,2015-08-04T20:43:57Z,127
27501,A-docs,27508,2015-08-04T22:14:24Z,119
19929,NULL,27509,2015-08-05T01:07:22Z,17
20439,NULL,27509,2015-08-05T08:15:39Z,17
27460,NULL,27512,2015-08-05T08:15:39Z,24
27498,NULL,27512,2015-08-05T08:15:39Z,24
27398,NULL,27512,2015-08-05T08:15:39Z,5
27491,NULL,27512,2015-08-05T08:15:39Z,5
27397,NULL,27512,2015-08-05T08:15:39Z,111
27470,NULL,27512,2015-08-05T08:15:39Z,111
27502,beta-accepted,27512,2015-08-05T08:15:39Z,22
14232,A-io;A-runtime,27516,2015-08-05T08:15:39Z,22
27347,A-docs,27519,2015-08-05T08:15:39Z,14
27523,A-docs,27524,2015-08-05T16:16:30Z,14
27457,A-docs,27525,2015-08-05T16:16:30Z,2
27471,A-docs,27528,2015-08-05T16:23:26Z,2
27519,NULL,27530,2015-08-05T16:23:26Z,8
27521,NULL,27530,2015-08-05T16:58:42Z,8
27525,NULL,27530,2015-08-05T17:24:21Z,220
27527,NULL,27530,2015-08-05T17:24:21Z,1
27528,NULL,27530,2015-08-05T17:45:34Z,1
27519,NULL,27530,2015-08-05T17:45:34Z,652
27521,NULL,27530,2015-08-05T18:34:49Z,652
27525,NULL,27530,2015-08-05T18:34:49Z,40
27527,NULL,27530,2015-08-05T18:51:33Z,40
27528,NULL,27530,2015-08-05T19:09:51Z,97
27109,A-docs,27533,2015-08-05T19:09:51Z,97
27109,A-docs,27533,2015-08-05T19:09:51Z,2
27514,A-debuginfo,27534,2015-08-05T19:09:51Z,2
27514,A-debuginfo,27534,2015-08-05T19:09:51Z,8
26938,A-docs,27536,2015-08-05T19:09:51Z,61
26938,A-docs,27536,2015-08-05T19:09:51Z,48
26917,A-docs,27538,2015-08-05T19:09:51Z,83
26917,A-docs,27538,2015-08-05T19:09:51Z,6
26746,NULL,27539,2015-08-05T19:09:51Z,500
26746,NULL,27539,2015-08-05T19:09:51Z,21
27532,NULL,27540,2015-08-05T19:09:51Z,3
27532,NULL,27540,2015-08-05T19:31:08Z,19
27532,NULL,27540,2015-08-05T19:31:08Z,1253
27532,NULL,27540,2015-08-05T20:08:20Z,14
27303,A-docs,27542,2015-08-05T20:08:20Z,2
27539,NULL,27544,2015-08-06T06:12:57Z,14
27533,NULL,27544,2015-08-06T06:12:57Z,4
27533,NULL,27544,2015-08-06T06:12:57Z,8
27524,NULL,27544,2015-08-06T06:12:57Z,124
27535,NULL,27544,2015-08-06T16:36:49Z,237
27535,NULL,27544,2015-08-06T22:02:16Z,330
27285,NULL,27544,2015-08-07T14:41:25Z,36
27538,NULL,27544,2015-08-07T14:41:25Z,2
27538,NULL,27544,2015-08-07T14:41:25Z,6
27539,NULL,27544,2015-08-07T14:41:25Z,24
27539,NULL,27544,2015-08-07T14:55:32Z,15
27533,NULL,27544,2015-08-07T21:52:57Z,1
27533,NULL,27544,2015-08-07T22:41:56Z,1
27535,NULL,27544,2015-08-08T07:03:30Z,8
27524,NULL,27544,2015-08-08T16:40:10Z,19
27535,NULL,27544,2015-08-08T21:14:01Z,2
27538,NULL,27544,2015-08-08T21:14:01Z,4
27285,NULL,27544,2015-08-08T21:14:01Z,36
27538,NULL,27544,2015-08-08T21:14:01Z,189
27539,NULL,27544,2015-08-09T15:09:15Z,2
26115,NULL,27546,2015-08-09T15:45:58Z,1
26115,NULL,27546,2015-08-10T01:54:30Z,45
4865,A-resolve;I-wrong;P-low,27547,2015-08-10T04:29:16Z,0
4865,A-resolve;I-wrong;P-low,27547,2015-08-10T11:55:46Z,159
27439,NULL,27547,2015-08-10T15:27:30Z,114
27546,NULL,27557,2015-08-10T19:21:46Z,260
27546,NULL,27557,2015-08-10T19:21:46Z,2
27550,NULL,27557,2015-08-10T19:54:28Z,38
27550,NULL,27557,2015-08-10T21:53:07Z,24
27546,NULL,27557,2015-08-10T22:27:45Z,1
27546,NULL,27557,2015-08-10T22:27:45Z,3
27550,NULL,27557,2015-08-10T23:08:07Z,57
27550,NULL,27557,2015-08-10T23:28:55Z,6
23808,NULL,27565,2015-08-11T02:22:02Z,200
27567,NULL,27571,2015-08-11T02:48:51Z,22
26173,NULL,27582,2015-08-11T07:56:48Z,7
27401,I-nominated;T-compiler,27582,2015-08-11T07:56:48Z,81
26173,NULL,27582,2015-08-11T07:56:48Z,74
27401,I-nominated;T-compiler,27582,2015-08-11T07:56:48Z,2
7970,A-diagnostics;A-parser;A-syntaxext;I-cleanup,27584,2015-08-11T07:56:48Z,3
7970,A-diagnostics;A-parser;A-syntaxext;I-cleanup,27584,2015-08-11T07:56:48Z,94
24407,NULL,27586,2015-08-11T07:56:48Z,38
27585,A-libs;B-RFC-approved,27588,2015-08-11T07:56:48Z,2
27450,A-diagnostics;E-easy,27596,2015-08-11T07:56:48Z,54
24407,NULL,27605,2015-08-11T07:56:48Z,4
26478,NULL,27609,2015-08-11T07:56:48Z,54
22678,NULL,27609,2015-08-11T13:00:39Z,188
12148,A-io,27609,2015-08-11T13:00:39Z,1
24237,A-io;A-libs,27609,2015-08-11T13:00:39Z,61
22709,A-concurrency;A-libs,27615,2015-08-11T13:00:39Z,0
24407,NULL,27617,2015-08-11T13:00:39Z,55
27620,A-libs,27624,2015-08-11T13:00:39Z,6
19981,NULL,27625,2015-08-11T18:40:13Z,6
27619,NULL,27634,2015-08-11T19:16:21Z,127
27576,NULL,27638,2015-08-11T19:58:56Z,29
27579,NULL,27641,2015-08-11T21:15:03Z,4
27579,NULL,27641,2015-08-11T21:15:03Z,11
24407,NULL,27644,2015-08-12T01:40:48Z,122
27646,NULL,27647,2015-08-12T01:40:48Z,1
27572,beta-nominated,27649,2015-08-12T05:52:46Z,16
27582,NULL,27649,2015-08-12T06:21:40Z,5
27619,NULL,27650,2015-08-12T08:38:02Z,2
24214,A-libs;E-easy;E-mentor;I-slow,27652,2015-08-12T17:00:53Z,8
27771,B-unstable;E-easy;final-comment-period;T-libs,27655,2015-08-12T17:00:53Z,3
27390,T-libs,27657,2015-08-12T17:11:56Z,8
27611,NULL,27658,2015-08-12T19:49:45Z,8
27542,NULL,27658,2015-08-12T19:53:20Z,151
27633,NULL,27658,2015-08-12T21:46:51Z,151
27647,NULL,27658,2015-08-13T08:47:07Z,14
27617,NULL,27658,2015-08-13T08:47:07Z,3
27651,NULL,27658,2015-08-13T16:00:37Z,3
27571,NULL,27658,2015-08-13T16:00:37Z,0
27572,beta-nominated,27658,2015-08-13T16:00:37Z,0
27577,NULL,27658,2015-08-13T16:00:37Z,2
27612,NULL,27658,2015-08-13T16:00:37Z,2
27648,NULL,27658,2015-08-13T16:48:59Z,39
27630,NULL,27662,2015-08-13T16:48:59Z,12
27625,NULL,27662,2015-08-13T19:42:11Z,12
27600,NULL,27662,2015-08-13T20:09:28Z,60
27605,NULL,27662,2015-08-13T21:26:41Z,60
27636,NULL,27662,2015-08-14T05:40:45Z,24
27584,NULL,27662,2015-08-14T13:15:21Z,24
26818,I-needs-decision;T-libs,27668,2015-08-14T13:47:30Z,53
26818,I-needs-decision;T-libs,27668,2015-08-14T17:32:48Z,168
27307,NULL,27672,2015-08-14T19:07:15Z,168
27590,NULL,27674,2015-08-14T19:20:35Z,22
27438,A-windows,27676,2015-08-14T19:27:54Z,22
27210,relnotes,27676,2015-08-15T09:05:15Z,23
27681,NULL,27682,2015-08-16T14:51:31Z,23
27681,NULL,27682,2015-08-16T20:39:17Z,138
26447,NULL,27689,2015-08-17T13:36:34Z,3
26803,A-windows,27690,2015-08-17T17:34:26Z,3
26803,A-windows,27690,2015-08-17T19:36:31Z,1
27004,A-macros;I-ICE,27691,2015-08-17T21:33:18Z,2
27004,A-macros;I-ICE,27691,2015-08-17T21:33:18Z,2
27602,NULL,27698,2015-08-18T00:06:54Z,2091
22968,NULL,27698,2015-08-18T14:03:57Z,2091
24407,NULL,27699,2015-08-18T14:03:57Z,6
24407,NULL,27757,2015-08-18T17:45:19Z,6
24407,NULL,27758,2015-08-18T17:49:11Z,2
27718,B-unstable;T-libs,27760,2015-08-18T17:54:09Z,3
27699,NULL,27803,2015-08-18T17:59:13Z,3
27757,NULL,27803,2015-08-18T19:03:12Z,24
17931,A-allocators;I-slow,27807,2015-08-18T19:03:12Z,24
22847,NULL,27807,2015-08-18T19:03:12Z,25
18037,NULL,27807,2015-08-18T19:03:12Z,25
18471,NULL,27807,2015-08-18T19:03:12Z,1
18261,A-libs;I-slow,27807,2015-08-18T21:49:10Z,1
27714,B-unstable;T-libs,27808,2015-08-18T22:37:58Z,0
27784,B-unstable;T-libs,27808,2015-08-19T15:34:34Z,0
24486,NULL,27816,2015-08-19T15:34:34Z,1
26868,A-libs,27818,2015-08-20T17:33:10Z,1
25916,I-compiletime;T-compiler,27822,2015-08-20T17:33:10Z,2
27639,A-macros,27827,2015-08-21T10:21:51Z,2
27815,I-ICE,27833,2015-08-21T10:21:51Z,62
27277,A-libs,27835,2015-08-22T06:33:04Z,4
27769,B-unstable;E-easy;final-comment-period;T-libs,27836,2015-08-22T20:14:03Z,4
27718,B-unstable;T-libs,27837,2015-08-22T20:14:03Z,2
24407,NULL,27838,2015-08-22T23:15:44Z,2
27124,A-bsd;A-build,27839,2015-08-22T23:15:44Z,20
24407,NULL,27846,2015-08-22T23:15:44Z,55
24746,NULL,27858,2015-08-22T23:15:44Z,42
27759,A-rustdoc;E-easy,27860,2015-08-22T23:15:44Z,15
23304,NULL,27864,2015-08-22T23:15:44Z,15
27751,B-unstable;T-lang;T-libs,27866,2015-08-22T23:15:44Z,23
14040,NULL,27867,2015-08-22T23:15:44Z,1
27701,B-unstable;T-libs,27871,2015-08-22T23:15:44Z,1
27823,NULL,27871,2015-08-22T23:15:44Z,7
27859,NULL,27875,2015-08-22T23:15:44Z,39
26924,NULL,27880,2015-08-22T23:15:44Z,39
26924,NULL,27880,2015-08-22T23:15:44Z,55
27587,A-docs,27883,2015-08-22T23:15:44Z,9
27632,A-docs,27884,2015-08-22T23:15:44Z,140
27637,A-docs;E-easy,27885,2015-08-22T23:15:44Z,133
27686,A-docs,27888,2015-08-23T00:13:31Z,6
27882,NULL,27891,2015-08-23T00:13:31Z,900
27884,NULL,27891,2015-08-23T20:30:47Z,36
27881,NULL,27891,2015-08-23T20:30:47Z,298
27883,NULL,27891,2015-08-24T00:01:46Z,1
27888,NULL,27891,2015-08-24T00:01:46Z,1
27583,NULL,27892,2015-08-24T03:57:08Z,26
26888,A-docs,27894,2015-08-24T03:57:08Z,41
26888,A-docs,27894,2015-08-24T05:05:59Z,37
27775,B-unstable;E-easy;final-comment-period;T-libs,27900,2015-08-24T05:05:59Z,53
27775,B-unstable;E-easy;final-comment-period;T-libs,27900,2015-08-24T06:01:19Z,197
27876,A-rustdoc,27919,2015-08-24T06:01:19Z,23
27876,A-rustdoc,27919,2015-08-24T19:40:22Z,3
27454,A-libs;P-medium,27930,2015-08-24T19:40:22Z,2
27454,A-libs;P-medium,27930,2015-08-24T21:32:27Z,1
13281,NULL,27939,2015-08-24T21:32:27Z,0
27862,A-rustdoc,27945,2015-08-24T22:45:22Z,10
27862,A-rustdoc,27945,2015-08-24T22:45:22Z,13
27924,NULL,27947,2015-08-25T02:05:18Z,1
27903,NULL,27947,2015-08-25T02:05:18Z,4732
27926,NULL,27947,2015-08-25T03:30:06Z,1
27904,NULL,27947,2015-08-25T03:30:06Z,26
27934,NULL,27947,2015-08-25T03:30:06Z,16
27935,NULL,27947,2015-08-25T03:30:06Z,1
27920,NULL,27947,2015-08-25T13:43:08Z,2
27921,NULL,27947,2015-08-25T13:43:08Z,94
27924,NULL,27947,2015-08-25T13:43:08Z,11
27903,NULL,27947,2015-08-25T13:43:08Z,1
27926,NULL,27947,2015-08-25T13:43:08Z,215
27904,NULL,27947,2015-08-25T13:43:08Z,8
27934,NULL,27947,2015-08-25T13:43:08Z,6
27935,NULL,27947,2015-08-25T13:43:08Z,131
27920,NULL,27947,2015-08-25T13:43:08Z,159
27921,NULL,27947,2015-08-25T13:43:08Z,1
9987,A-libs;I-wrong,27948,2015-08-25T17:03:41Z,0
9987,A-libs;I-wrong,27948,2015-08-26T14:35:00Z,0
9987,A-libs;I-wrong,27948,2015-08-26T17:59:37Z,3
9987,A-libs;I-wrong,27948,2015-08-26T18:02:30Z,4
22709,A-concurrency;A-libs,27966,2015-08-26T19:09:37Z,4
22709,A-concurrency;A-libs,27966,2015-08-27T00:35:17Z,71
24237,A-io;A-libs,27971,2015-08-27T02:15:24Z,161
24237,A-io;A-libs,27971,2015-08-27T06:29:09Z,2
27952,A-infrastructure;A-windows,27974,2015-08-27T06:29:09Z,5
27952,A-infrastructure;A-windows,27974,2015-08-27T07:05:10Z,55
27737,B-unstable;T-libs,27975,2015-08-27T15:12:56Z,6
27737,B-unstable;T-libs,27975,2015-08-27T22:08:04Z,25
27973,NULL,27976,2015-08-27T22:08:04Z,4
27973,NULL,27976,2015-08-27T22:08:04Z,0
24237,A-io;A-libs,27980,2015-08-27T22:08:04Z,2
24237,A-io;A-libs,27980,2015-08-27T22:08:04Z,1684
27879,A-frontend,27983,2015-08-27T22:08:04Z,21
27879,A-frontend,27983,2015-08-27T22:08:39Z,473
27946,A-docs;E-easy,27988,2015-08-27T22:08:39Z,38
27946,A-docs;E-easy,27988,2015-08-27T22:08:39Z,1
26316,NULL,27991,2015-08-27T22:08:39Z,21
26316,NULL,27991,2015-08-27T22:08:39Z,10
11766,NULL,27992,2015-08-27T22:08:39Z,15
12327,NULL,27992,2015-08-27T22:08:39Z,33
11766,NULL,27992,2015-08-27T22:08:39Z,21
12327,NULL,27992,2015-08-28T13:25:58Z,222
27978,NULL,27994,2015-08-28T15:43:29Z,71
27905,NULL,27994,2015-08-28T16:58:28Z,30
27982,NULL,27994,2015-08-28T17:55:46Z,151
27988,NULL,27994,2015-08-28T22:33:00Z,82
27968,NULL,27994,2015-08-29T12:19:50Z,12
27978,NULL,27994,2015-08-29T15:53:40Z,3
27982,NULL,27994,2015-08-29T16:24:28Z,21
27905,NULL,27994,2015-08-30T01:07:36Z,6
27988,NULL,27994,2015-08-30T16:02:28Z,372
27968,NULL,27994,2015-08-30T16:38:15Z,363
19466,NULL,28000,2015-08-30T18:45:01Z,146
27937,NULL,28017,2015-08-31T05:57:02Z,147
27958,A-docs,28021,2015-08-31T11:02:13Z,1
27936,A-docs,28022,2015-08-31T12:04:17Z,1
20342,NULL,28023,2015-08-31T15:56:58Z,744
28032,B-RFC-approved;I-nominated;T-libs,28034,2015-08-31T17:47:28Z,3
28018,A-windows,28035,2015-08-31T19:38:21Z,1
28037,NULL,28038,2015-08-31T19:38:21Z,193
28031,NULL,28038,2015-08-31T19:38:21Z,135
27996,NULL,28039,2015-08-31T19:38:21Z,44
28050,T-libs,28043,2015-08-31T20:55:00Z,20
28010,NULL,28051,2015-09-02T14:38:06Z,98
28045,NULL,28051,2015-09-02T16:25:40Z,1
28048,NULL,28051,2015-09-02T22:04:39Z,28
28013,NULL,28051,2015-09-02T22:07:23Z,221
28029,NULL,28051,2015-09-03T10:37:53Z,36
28039,NULL,28051,2015-09-03T10:37:53Z,1
28045,NULL,28052,2015-09-03T16:02:46Z,20
28048,NULL,28052,2015-09-03T17:40:17Z,47
28013,NULL,28052,2015-09-03T17:59:33Z,19
28022,NULL,28052,2015-09-03T17:59:33Z,2
28029,NULL,28052,2015-09-03T17:59:33Z,51
28039,NULL,28052,2015-09-03T17:59:33Z,3
28033,NULL,28052,2015-09-03T17:59:33Z,786
28010,NULL,28052,2015-09-03T17:59:33Z,1
24407,NULL,28060,2015-09-03T17:59:33Z,277
28053,A-docs,28063,2015-09-03T17:59:33Z,1109
20803,NULL,28067,2015-09-03T18:00:39Z,15
28065,I-wrong,28069,2015-09-03T18:00:39Z,8
24213,NULL,28077,2015-09-03T18:00:39Z,125
28082,A-docs,28083,2015-09-03T18:00:39Z,51
24407,NULL,28086,2015-09-03T18:00:39Z,86
24407,NULL,28087,2015-09-03T18:00:39Z,3
25989,NULL,28094,2015-09-03T18:00:39Z,1
24214,A-libs;E-easy;E-mentor;I-slow,28101,2015-09-03T18:00:39Z,0
28062,NULL,28103,2015-09-03T18:00:39Z,244
28105,NULL,28106,2015-09-03T18:00:39Z,65
28108,NULL,28117,2015-09-03T18:43:54Z,1
28093,NULL,28122,2015-09-03T21:40:34Z,0
28114,NULL,28123,2015-09-04T00:10:10Z,1
27719,B-unstable;T-libs,28128,2015-09-04T00:10:10Z,54
28111,A-windows,28130,2015-09-04T00:10:10Z,5
28099,I-ICE,28131,2015-09-04T00:10:10Z,22
28113,I-ICE,28131,2015-09-04T00:10:10Z,2
27890,A-closures;I-ICE,28131,2015-09-04T00:10:10Z,3
23057,NULL,28131,2015-09-04T00:10:10Z,118
27497,A-amusing,28132,2015-09-04T00:10:10Z,759
24407,NULL,28164,2015-09-04T00:10:10Z,5316
16298,NULL,28165,2015-09-04T00:10:10Z,200
14705,NULL,28174,2015-09-04T00:10:10Z,2
28168,A-diagnostics,28175,2015-09-04T00:10:10Z,64
28181,I-ICE,28190,2015-09-04T00:10:10Z,24
28151,I-ICE,28190,2015-09-04T00:10:10Z,24
24407,NULL,28195,2015-09-04T18:23:38Z,79
27769,B-unstable;E-easy;final-comment-period;T-libs,28198,2015-09-04T23:38:53Z,2
28187,NULL,28199,2015-09-04T23:58:17Z,2
28164,NULL,28199,2015-09-05T02:18:02Z,1
28188,NULL,28199,2015-09-05T03:09:20Z,1
28191,NULL,28199,2015-09-05T05:01:12Z,8
28193,NULL,28199,2015-09-05T10:46:02Z,8
28194,NULL,28199,2015-09-05T10:46:02Z,7
28195,NULL,28199,2015-09-05T10:46:02Z,7
28184,NULL,28199,2015-09-05T10:46:02Z,688
28193,NULL,28200,2015-09-06T11:52:00Z,688
28194,NULL,28200,2015-09-06T13:14:41Z,0
28195,NULL,28200,2015-09-06T13:15:18Z,0
28184,NULL,28200,2015-09-06T13:15:18Z,28
28186,NULL,28200,2015-09-06T13:15:18Z,28
28187,NULL,28200,2015-09-06T13:15:18Z,17
28164,NULL,28200,2015-09-08T15:51:09Z,17
28188,NULL,28200,2015-09-08T15:51:09Z,87
28191,NULL,28200,2015-09-08T15:51:09Z,87
28170,NULL,28200,2015-09-08T15:51:09Z,24
26205,NULL,28201,2015-09-08T15:51:09Z,24
28196,A-docs,28216,2015-09-08T18:21:08Z,1
28215,NULL,28220,2015-09-08T18:21:08Z,1
28202,NULL,28220,2015-09-08T18:21:08Z,1
28204,NULL,28220,2015-09-08T18:21:08Z,1
28207,NULL,28220,2015-09-08T18:21:08Z,6
28209,NULL,28220,2015-09-08T18:21:08Z,6
28212,NULL,28220,2015-09-08T18:21:08Z,5
28214,NULL,28220,2015-09-08T18:21:08Z,5
28216,NULL,28220,2015-09-08T18:21:08Z,8
