open,effort,label
2014-02-11T20:23:46Z,12,A-syntaxext
2014-02-11T21:53:13Z,0,B-RFC;I-nominated;P-backcompat-lang
2014-02-11T22:44:08Z,82,NULL
2014-02-11T23:10:40Z,0,A-windows;I-crash
2014-02-11T23:27:57Z,0,P-high
2014-02-12T04:18:50Z,111,A-io;P-backcompat-libs
2014-02-12T05:28:06Z,25,A-build
2014-02-12T08:25:44Z,12,A-codegen
2014-02-12T15:43:15Z,0,A-diagnostics
2014-02-12T15:56:11Z,0,A-libs;A-testsuite;E-easy;E-mentor
2014-02-12T17:12:59Z,0,E-easy;I-cleanup
2014-02-13T00:03:51Z,0,A-docs;E-easy;E-mentor
2014-02-13T04:53:57Z,0,I-ICE
2014-02-13T05:31:39Z,115,"A-libs,A-libs"
2014-02-13T06:41:52Z,0,A-libs;E-easy;I-cleanup;P-backcompat-libs
2014-02-13T08:04:48Z,0,"A-typesystem;P-backcompat-lang,A-typesystem;I-completion;metabug;P-high,A-typesystem;P-backcompat-lang"
2014-02-13T12:55:00Z,0,"I-slow,A-libs;I-slow,I-slow"
2014-02-13T17:45:28Z,186,A-testsuite;E-easy;P-low
2014-02-13T18:28:07Z,659,A-traits;A-typesystem;I-wrong;P-high
2014-02-13T20:19:46Z,0,"E-needstest,E-needstest"
2014-02-14T02:08:19Z,0,A-an-interesting-project;A-runtime;I-slow;P-high
2014-02-14T05:12:20Z,0,A-libs;A-pkg;B-RFC;P-backcompat-libs
2014-02-14T05:31:06Z,0,E-needstest;P-high
2014-02-14T07:00:46Z,0,A-frontend;A-syntaxext;I-wrong
2014-02-14T16:16:28Z,0,NULL
2014-02-14T19:33:33Z,1412,A-grammar;E-mentor;P-backcompat-lang
2014-02-14T20:55:04Z,20,A-codegen
2014-02-15T03:28:57Z,0,A-unicode
2014-02-15T05:44:09Z,413,A-build;A-infrastructure;P-high
2014-02-15T11:01:23Z,190,E-easy
2014-02-15T21:52:48Z,235,A-rustdoc
2014-02-15T22:19:43Z,1303,"A-lint;E-easy;E-mentor;I-wishlist;metabug;P-low,A-lint;E-easy;E-mentor;I-wishlist;metabug;P-low"
2014-02-15T23:01:08Z,0,A-typesystem;E-needstest;I-crash;P-high
2014-02-15T23:57:07Z,38,I-wrong
2014-02-16T00:39:44Z,0,"A-build;A-testsuite;I-cleanup,A-lint;A-testsuite;A-windows;I-papercut,metabug,A-testsuite"
2014-02-16T05:23:40Z,11,NULL
2014-02-16T15:24:06Z,1012,"A-libs;A-traits;P-backcompat-libs,A-libs;A-traits;P-backcompat-libs,B-RFC"
2014-02-16T19:26:42Z,0,A-frontend;E-easy
2014-02-16T20:20:46Z,860,"A-libs;A-traits;P-backcompat-libs,B-RFC,A-libs;A-traits;P-backcompat-libs"
2014-02-16T22:18:33Z,83,P-backcompat-lang
2014-02-16T22:55:18Z,24,A-codegen;E-needstest;I-crash;P-high
2014-02-17T04:26:18Z,131,NULL
2014-02-17T05:54:28Z,0,I-ICE;I-wishlist;P-high
2014-02-17T06:08:28Z,290,"E-easy,I-compiletime,I-compiletime,A-parser;A-resolve;A-syntaxext;E-mentor"
2014-02-17T17:17:30Z,394,NULL
2014-02-17T19:50:12Z,78,A-frontend
2014-02-17T22:03:24Z,8,NULL
2014-02-17T22:42:35Z,13,NULL
2014-02-18T02:45:36Z,14,"E-easy;I-nominated;I-wrong,I-cleanup"
2014-02-18T03:59:50Z,2,NULL
2014-02-18T12:40:58Z,0,A-windows
2014-02-18T12:47:08Z,0,A-lint
2014-02-18T12:58:15Z,0,A-parser;E-easy;I-nominated
2014-02-18T17:12:03Z,81,P-high
2014-02-18T20:56:02Z,24,A-lifetimes;I-papercut
2014-02-19T00:18:51Z,1491,A-libs;I-cleanup;P-high
2014-02-19T00:37:27Z,1003,"A-libs,A-libs"
2014-02-19T02:41:10Z,0,A-syntaxext;I-wishlist
2014-02-19T03:38:01Z,0,"I-cleanup,I-cleanup"
2014-02-19T13:02:17Z,0,NULL
2014-02-19T16:13:46Z,14,"A-windows,A-windows"
2014-02-19T16:29:42Z,59,A-libs;I-crash
2014-02-19T16:33:48Z,335,NULL
2014-02-19T17:22:25Z,106,"A-debuginfo,A-debuginfo"
2014-02-19T18:23:09Z,0,A-io;P-backcompat-libs
2014-02-19T20:15:30Z,283,A-destructors;A-traits;I-ICE;P-high
2014-02-19T23:44:16Z,0,A-runtime
2014-02-20T03:12:49Z,0,A-libs;A-pkg;B-RFC;P-backcompat-libs
2014-02-20T03:25:19Z,1153,NULL
2014-02-20T05:03:59Z,106,A-libs
2014-02-20T06:12:43Z,7,A-libs;A-pkg;B-RFC;P-backcompat-libs
2014-02-20T09:18:56Z,265,A-docs;A-rustdoc;A-tools;I-wishlist
2014-02-20T12:30:20Z,94,NULL
2014-02-20T18:27:06Z,0,"P-backcompat-lang,A-syntaxext;I-wishlist"
2014-02-21T00:03:55Z,0,A-destructors;A-traits;I-ICE;P-high
2014-02-21T01:11:01Z,0,P-backcompat-libs
2014-02-21T01:18:43Z,0,NULL
2014-02-21T02:22:55Z,0,"B-RFC,A-aTributes;A-diagnostics;A-lint;A-traits;I-wishlist,A-aTributes;A-diagnostics;A-lint;A-traits;I-wishlist,A-libs;P-backcompat-libs,B-RFC;I-wrong,B-RFC;I-nominated;P-backcompat-lang"
2014-02-21T19:03:56Z,23,I-compiletime
2014-02-21T19:41:47Z,0,E-needstest;I-papercut
2014-02-21T20:06:45Z,97,E-easy
2014-02-21T22:21:13Z,671,A-libs;A-pkg;B-RFC;P-backcompat-libs
2014-02-21T22:49:02Z,38,NULL
2014-02-22T01:14:30Z,1621,A-testsuite;I-completion;P-low
2014-02-22T09:58:26Z,0,A-parser;I-nominated;P-backcompat-lang
2014-02-22T11:45:27Z,0,"A-libs;B-RFC,A-libs;A-pkg;B-RFC;P-backcompat-libs"
2014-02-22T19:39:00Z,205,A-libs;B-RFC
2014-02-22T19:47:04Z,0,NULL
2014-02-22T19:47:31Z,0,A-windows
2014-02-22T20:03:27Z,0,"A-grammar;A-typesystem;B-RFC;E-easy;I-enhancement,A-diagnostics;A-typesystem;I-papercut,E-needstest,A-typesystem;I-completion"
2014-02-23T04:09:13Z,286,A-tools
2014-02-23T07:31:01Z,28,A-rustdoc;E-easy
2014-02-23T08:11:14Z,0,"I-nominated,I-enhancement;P-backcompat-lang"
2014-02-23T11:16:41Z,470,I-nominated
2014-02-23T13:56:22Z,0,NULL
2014-02-23T23:04:22Z,0,I-nominated;I-wrong
2014-02-24T14:21:39Z,0,I-cleanup;P-backcompat-libs
2014-02-24T17:20:38Z,13,A-windows
2014-02-24T18:08:27Z,0,I-nominated
2014-02-25T00:29:05Z,0,I-ICE;I-wrong
2014-02-25T04:49:44Z,889,NULL
2014-02-25T08:51:53Z,0,"A-parser;I-nominated;P-backcompat-lang,B-RFC;E-easy;P-backcompat-lang"
2014-02-25T16:58:04Z,0,A-build;A-infrastructure;P-high
2014-02-26T04:16:05Z,2621,"A-libs;A-unicode;I-enhancement,A-libs;A-unicode;I-enhancement"
2014-02-26T04:33:41Z,0,"A-grammar;A-traits;A-typesystem;B-RFC;P-high,A-grammar;A-traits;A-typesystem;B-RFC;P-high"
2014-02-26T06:35:28Z,0,"I-compiletime,I-compiletime,I-wrong;P-backcompat-lang"
2014-02-26T07:05:00Z,0,NULL
2014-02-26T07:08:36Z,0,"A-grammar;I-wishlist,A-codegen;A-typesystem;P-high"
2014-02-26T18:48:30Z,96,NULL
2014-02-26T19:17:40Z,0,NULL
2014-02-27T01:29:22Z,0,NULL
2014-02-27T02:22:47Z,0,A-windows
2014-02-27T08:14:19Z,449,"A-visibility;P-low,A-visibility;P-low"
2014-02-27T18:20:34Z,39915,A-an-interesting-project;A-debuginfo;A-libs;A-tools
2014-02-27T18:45:13Z,0,A-concurrency;A-libs;A-syntaxext
2014-02-27T23:00:02Z,0,"A-typesystem;E-easy;I-wrong;P-backcompat-lang,A-typesystem;E-easy;I-wrong;P-backcompat-lang"
2014-02-28T00:39:41Z,0,"A-diagnostics;A-unicode;I-wrong,A-diagnostics;A-unicode;I-wrong"
2014-02-28T20:35:28Z,271,A-rustdoc
2014-02-28T22:34:11Z,16,A-docs;A-rustdoc;E-easy
2014-03-01T04:09:43Z,41,I-ICE
2014-03-01T04:37:24Z,33,I-ICE
2014-03-01T06:06:37Z,29,E-needstest;I-ICE
2014-03-02T11:45:49Z,74,A-rustdoc
2014-03-02T18:48:13Z,274,A-frontend;E-easy
2014-03-02T20:23:07Z,107,E-mentor;P-low
2014-03-02T22:34:12Z,0,A-syntaxext
2014-03-03T03:09:15Z,5,A-tools;I-wrong;P-low
2014-03-03T11:51:43Z,87,A-frontend;E-easy;I-cleanup
2014-03-03T12:07:57Z,72,"A-frontend;I-wrong,A-frontend;I-wrong"
2014-03-03T18:15:51Z,21,A-frontend;A-syntaxext;I-wrong
2014-03-04T17:30:12Z,767,"B-RFC,E-mentor;P-high"
2014-03-04T19:32:18Z,0,A-rustdoc
2014-03-05T04:50:47Z,0,I-ICE
2014-03-05T06:20:37Z,403,A-libs;E-easy
2014-03-05T17:32:17Z,227,A-debuginfo;A-frontend
2014-03-05T18:32:58Z,35,A-ffi;E-easy;I-ICE;P-backcompat-lang
2014-03-06T15:28:46Z,209,I-wrong
2014-03-06T17:34:44Z,3,NULL
2014-03-06T18:17:33Z,340,"E-needstest,E-needstest,A-metadata;A-resolve;E-needstest;I-wrong,E-needstest,E-needstest,E-needstest,A-lifetimes;A-typesystem;E-needstest;I-wrong,A-typesystem;E-needstest;I-ICE,E-needstest,A-lifetimes;E-needstest;I-wrong,E-needstest;I-ICE,E-needstest;I-crash"
2014-03-06T21:52:52Z,53,E-easy;I-ICE;I-wrong
2014-03-07T02:08:39Z,25,A-libs
2014-03-07T09:40:56Z,61,A-rustdoc
2014-03-07T20:46:21Z,0,"A-linkage;P-backcompat-lang,A-linkage;P-backcompat-lang"
2014-03-07T22:44:33Z,45,A-diagnostics;A-frontend
2014-03-07T23:41:13Z,89,A-unicode;B-RFC
2014-03-08T06:25:38Z,129,"A-ffi,A-codegen;A-x86;I-wrong"
2014-03-08T15:21:56Z,247,A-typesystem;B-RFC
2014-03-09T00:32:28Z,725,A-libs;I-cleanup
2014-03-09T02:31:04Z,63,B-RFC
2014-03-09T07:16:44Z,247,"A-syntaxext;I-enhancement,A-syntaxext;I-enhancement"
2014-03-09T12:23:30Z,831,NULL
2014-03-09T13:58:10Z,0,A-libs;B-RFC
2014-03-09T21:40:49Z,374,A-build;A-infrastructure;P-high
2014-03-10T06:23:04Z,0,NULL
2014-03-10T12:10:12Z,0,A-lifetimes;I-wrong
2014-03-10T12:31:21Z,1015,A-lifetimes;I-completion;I-ICE
2014-03-10T14:06:32Z,4677,"A-lifetimes,A-lifetimes"
2014-03-10T16:46:34Z,69,A-grammar
2014-03-10T19:58:58Z,3627,P-backcompat-libs
2014-03-10T20:14:24Z,0,NULL
2014-03-10T22:14:53Z,0,NULL
2014-03-11T04:28:55Z,105,NULL
2014-03-11T13:40:11Z,0,E-easy
2014-03-11T18:39:19Z,0,"A-typesystem;I-wrong;P-backcompat-lang,A-typesystem;B-clarifying;B-RFC;E-mentor;P-high,A-typesystem;B-clarifying;B-RFC;E-mentor;P-high,A-typesystem;I-wrong;P-backcompat-lang"
2014-03-12T03:11:28Z,0,NULL
2014-03-12T16:05:46Z,0,E-needstest
2014-03-12T20:59:16Z,2,A-ARM;I-wrong;P-high
2014-03-13T16:49:46Z,130,NULL
2014-03-13T19:43:37Z,16,A-libs
2014-03-13T23:04:16Z,0,A-libs;I-cleanup
2014-03-14T04:07:19Z,6,A-rustdoc
2014-03-14T18:20:25Z,8,A-debuginfo
2014-03-14T18:47:06Z,1180,"A-libs;A-pkg;B-RFC;P-backcompat-libs,A-unicode;E-easy"
2014-03-15T01:34:17Z,0,P-backcompat-libs
2014-03-15T05:44:03Z,41,NULL
2014-03-15T05:48:32Z,0,A-runtime
2014-03-15T15:35:39Z,0,E-easy;I-cleanup
2014-03-16T15:56:41Z,81,A-grammar;E-mentor;I-papercut;P-backcompat-lang
2014-03-16T16:14:11Z,0,"A-libs;I-papercut,A-libs;I-papercut"
2014-03-16T21:25:41Z,0,A-rustdoc
2014-03-16T22:58:58Z,49,A-libs;E-easy;I-cleanup
2014-03-17T01:57:40Z,97,A-rustdoc;E-easy;I-wishlist
2014-03-17T03:13:30Z,0,"A-libs;E-easy,A-libs"
2014-03-17T07:31:39Z,0,NULL
2014-03-17T09:16:09Z,0,NULL
2014-03-18T05:41:10Z,0,A-build
2014-03-18T13:23:29Z,0,A-tools;I-wrong
2014-03-18T13:48:40Z,0,A-lifetimes;A-llvm;I-slow
2014-03-18T20:55:25Z,0,NULL
2014-03-19T15:53:09Z,0,I-wrong
2014-03-20T05:53:01Z,46,NULL
2014-03-20T07:42:40Z,615,A-libs;I-cleanup
2014-03-20T10:43:36Z,0,A-libs
2014-03-20T15:23:02Z,321,I-wrong
2014-03-20T17:15:36Z,1359,P-backcompat-libs
2014-03-20T18:55:47Z,0,B-RFC;E-easy;P-backcompat-lang
2014-03-21T01:57:57Z,797,"A-typesystem,B-RFC"
2014-03-21T02:01:45Z,3,NULL
2014-03-21T05:49:00Z,0,"I-ICE,I-ICE"
2014-03-21T22:34:31Z,476,"A-infrastructure;P-high,A-build;A-infrastructure;P-high"
2014-03-22T05:26:33Z,0,I-nominated
2014-03-22T08:32:55Z,32,NULL
2014-03-22T10:58:17Z,16,NULL
2014-03-22T14:50:18Z,296,B-RFC
2014-03-22T15:00:52Z,11,"A-io;A-windows;I-wrong,A-rustdoc;A-windows"
2014-03-22T16:23:24Z,132,A-parser;A-typesystem
2014-03-22T18:52:13Z,174,NULL
2014-03-22T20:37:10Z,383,A-libs;P-backcompat-libs
2014-03-23T05:04:23Z,170,NULL
2014-03-23T22:46:38Z,7823,NULL
2014-03-23T22:47:22Z,77,A-lint;E-mentor
2014-03-24T00:26:42Z,0,E-easy;I-ICE
2014-03-24T06:07:48Z,181,NULL
2014-03-24T12:05:12Z,5,"A-lifetimes;A-typesystem;I-papercut;P-low,A-lifetimes;A-typesystem;I-papercut;P-low"
2014-03-24T12:27:01Z,0,A-an-interesting-project;A-libs;I-compiletime;I-slow;I-wishlist
2014-03-25T11:15:32Z,0,"I-wrong,A-libs;A-lifetimes;I-crash;I-wrong;P-backcompat-lang;P-high,A-libs;A-lifetimes;I-crash;I-wrong;P-backcompat-lang;P-high,A-typesystem;I-wrong;P-backcompat-lang,A-lifetimes;A-typesystem;I-nominated;I-wrong;P-backcompat-lang,I-wrong,A-traits;A-typesystem"
2014-03-25T15:48:34Z,161,NULL
2014-03-25T16:39:32Z,43,NULL
2014-03-25T16:48:48Z,1,NULL
2014-03-25T22:28:29Z,8,A-infrastructure
2014-03-25T23:19:11Z,788,A-debuginfo
2014-03-26T03:14:17Z,4,A-docs;A-rustdoc;E-easy;I-wrong
2014-03-26T21:21:46Z,145,A-lifetimes;I-completion;I-ICE
2014-03-26T21:36:30Z,84,NULL
2014-03-26T23:38:34Z,1385,I-nominated
2014-03-27T14:45:58Z,0,A-codegen;I-wrong
2014-03-27T23:02:58Z,6,A-rustdoc
2014-03-28T18:31:23Z,5323,NULL
2014-03-29T04:18:31Z,0,A-build;E-easy;I-wrong
2014-03-29T12:35:09Z,0,A-libs;E-easy;I-cleanup
2014-03-29T15:00:40Z,0,A-libs
2014-03-30T10:08:56Z,72,"A-android;A-testsuite,A-android;A-testsuite"
2014-03-30T17:19:21Z,42,NULL
2014-03-31T03:16:21Z,7,NULL
2014-03-31T05:06:19Z,2568,A-infrastructure
2014-03-31T17:38:09Z,0,A-traits;A-typesystem
2014-04-01T02:59:30Z,968,A-libs
2014-04-01T03:00:00Z,405,NULL
2014-04-01T14:58:07Z,0,"A-typesystem;E-easy;E-mentor;I-papercut,A-codegen;I-enhancement;I-slow;P-backcompat-lang,A-codegen;I-enhancement;I-slow;P-backcompat-lang"
2014-04-01T22:42:48Z,289,A-rustdoc;I-enhancement;P-high
2014-04-02T04:00:37Z,284,B-clarifying;P-backcompat-lang
2014-04-02T11:47:02Z,47,NULL
2014-04-02T12:10:44Z,254,A-lifetimes;A-traits
2014-04-02T15:40:08Z,0,A-codegen;A-typesystem;P-backcompat-lang
2014-04-02T22:13:04Z,0,I-wrong
2014-04-02T22:29:35Z,462,"P-backcompat-lang,P-backcompat-lang"
2014-04-03T01:25:30Z,0,A-reflect;I-wrong
2014-04-03T03:05:50Z,19,A-rustdoc;E-easy;I-wrong
2014-04-03T03:12:04Z,0,A-libs
2014-04-03T04:35:29Z,0,A-testsuite;A-windows
2014-04-03T04:50:38Z,0,E-needstest
2014-04-03T08:16:41Z,0,NULL
2014-04-03T15:59:22Z,255,NULL
2014-04-03T23:26:40Z,26,P-low
2014-04-04T02:31:42Z,35,A-docs
2014-04-04T03:29:53Z,0,A-an-interesting-project;A-libs;I-compiletime;I-slow;I-wishlist
2014-04-04T03:41:04Z,223,NULL
2014-04-04T13:31:31Z,0,A-io
2014-04-04T16:47:46Z,9949,"E-hard;I-cleanup;metabug,E-hard;I-cleanup;metabug"
2014-04-04T17:27:08Z,8,A-rustdoc
2014-04-04T18:34:37Z,0,NULL
2014-04-04T20:24:15Z,455,A-libs
2014-04-04T22:56:48Z,0,A-docs
2014-04-04T23:32:47Z,19,A-docs
2014-04-04T23:52:48Z,22,E-easy
2014-04-05T00:09:41Z,289,E-easy;I-cleanup
2014-04-05T21:01:32Z,173,A-diagnostics;I-papercut
2014-04-05T23:33:11Z,0,"P-backcompat-lang,A-codegen;I-enhancement;I-slow;P-backcompat-lang,A-codegen;I-enhancement;I-slow;P-backcompat-lang,A-typesystem;I-papercut;P-low"
2014-04-06T05:14:18Z,19,NULL
2014-04-06T07:43:23Z,0,A-io
2014-04-07T03:05:39Z,0,A-frontend;E-easy;I-cleanup
2014-04-07T05:57:10Z,0,NULL
2014-04-07T08:19:58Z,0,A-windows
2014-04-07T15:54:03Z,0,A-preTy;E-easy;I-wrong
2014-04-07T16:37:55Z,0,I-crash;I-wrong
2014-04-07T16:52:41Z,128,A-libs
2014-04-07T21:36:33Z,0,A-docs;I-completion;I-nominated;P-high
2014-04-07T22:06:15Z,111,"P-backcompat-lang,A-destructors;A-traits;A-typesystem;I-wrong;P-high,A-codegen;A-destructors;I-wrong;P-high"
2014-04-08T04:19:42Z,0,A-linkage;P-backcompat-lang
2014-04-08T09:38:48Z,0,NULL
2014-04-08T18:45:36Z,0,A-resolve
2014-04-08T22:41:57Z,0,P-backcompat-lang
2014-04-09T00:12:08Z,63,"P-backcompat-lang,I-crash,A-typesystem;P-backcompat-lang"
2014-04-09T01:11:53Z,91,I-enhancement
2014-04-09T05:41:18Z,0,A-diagnostics;I-papercut;P-low
2014-04-09T18:24:53Z,305,NULL
2014-04-09T20:47:14Z,72,NULL
2014-04-09T23:58:15Z,365,E-easy;I-papercut
2014-04-10T14:06:33Z,0,"A-debuginfo,A-debuginfo;I-ICE,A-debuginfo"
2014-04-10T16:05:58Z,0,"A-debuginfo;I-ICE,A-resolve,A-debuginfo,A-debuginfo,A-frontend;E-easy;I-cleanup"
2014-04-10T22:16:48Z,459,A-concurrency;A-libs;P-backcompat-libs
2014-04-10T22:57:45Z,0,A-syntaxext
2014-04-11T00:30:37Z,13,A-docs;P-high
2014-04-11T00:36:00Z,87,NULL
2014-04-11T03:19:12Z,208,A-resolve;B-RFC;P-backcompat-lang
2014-04-11T04:59:15Z,339,A-build;A-libs;A-linux
2014-04-11T05:39:35Z,2,A-freebsd;A-runtime;E-easy
2014-04-11T10:20:33Z,0,A-docs
2014-04-11T13:31:43Z,0,NULL
2014-04-11T14:42:46Z,886,E-needstest;P-low
2014-04-11T21:38:07Z,48,A-libs;I-wrong
2014-04-11T23:02:42Z,170,NULL
2014-04-11T23:10:10Z,0,"A-docs;A-libs;E-easy,A-docs;A-libs;E-easy"
2014-04-12T02:24:47Z,61,NULL
2014-04-12T03:35:38Z,56,NULL
2014-04-12T04:03:21Z,66,NULL
2014-04-12T08:23:09Z,48,I-ICE
2014-04-13T01:48:14Z,0,P-backcompat-libs
2014-04-13T08:37:46Z,1214,NULL
2014-04-13T18:46:06Z,78,A-linkage;A-syntaxext;I-wrong
2014-04-14T06:13:06Z,90,I-ICE
2014-04-14T12:52:38Z,140,NULL
2014-04-14T14:14:30Z,0,A-concurrency
2014-04-14T18:51:06Z,282,A-freebsd;A-runtime
2014-04-14T19:00:12Z,0,A-rustdoc
2014-04-14T20:49:52Z,0,"A-windows,A-syntaxext;A-windows;I-crash;I-wrong"
2014-04-14T21:58:25Z,0,NULL
2014-04-15T03:33:51Z,0,A-windows;P-high
2014-04-15T05:01:20Z,137,A-typesystem;E-needstest;I-ICE
2014-04-15T13:55:38Z,0,A-libs;A-windows;I-wrong
2014-04-15T13:57:03Z,0,NULL
2014-04-15T23:48:14Z,43,I-slow
2014-04-16T01:11:28Z,51,A-preTy;I-ICE
2014-04-16T02:47:40Z,0,P-backcompat-lang
2014-04-16T12:43:05Z,35,A-debuginfo
2014-04-16T14:30:11Z,18,A-frontend;A-tools;E-easy
2014-04-16T15:29:16Z,0,NULL
2014-04-16T15:56:59Z,488,P-high
2014-04-16T18:13:25Z,144,NULL
2014-04-16T18:44:14Z,83,A-syntaxext;I-ICE
2014-04-17T08:49:57Z,133,A-grammar;P-low
2014-04-17T16:43:31Z,61,A-lint
2014-04-17T20:30:26Z,47,A-libs
2014-04-17T20:33:54Z,0,A-syntaxext
2014-04-18T02:23:38Z,282,"A-rustdoc;I-papercut,A-docs"
2014-04-18T16:46:03Z,1055,"A-libs;A-traits;P-backcompat-libs,A-libs;A-traits;P-backcompat-libs"
2014-04-18T22:05:15Z,635,A-libs
2014-04-18T22:11:40Z,21,NULL
2014-04-18T22:36:50Z,2,NULL
2014-04-19T02:31:32Z,89,"A-io;A-runtime,A-io"
2014-04-19T17:21:45Z,0,E-easy;E-mentor;I-ICE
2014-04-19T17:35:30Z,0,NULL
2014-04-19T18:25:24Z,26,I-nominated;P-backcompat-lang
2014-04-19T20:23:07Z,5,A-build
2014-04-20T01:05:10Z,1261,NULL
2014-04-20T05:27:48Z,74,NULL
2014-04-20T19:11:57Z,109,NULL
2014-04-20T23:31:06Z,0,I-cleanup
2014-04-21T15:28:39Z,76,I-ICE
2014-04-22T01:11:33Z,0,A-lint;E-easy;I-wishlist
2014-04-22T04:26:02Z,120,A-libs;E-easy
2014-04-22T05:27:39Z,101,A-docs;E-easy
2014-04-22T14:04:25Z,235,E-mentor;I-papercut;P-low
2014-04-22T15:50:40Z,554,A-typesystem;P-backcompat-lang
2014-04-22T19:04:45Z,294,A-libs
2014-04-23T05:03:40Z,0,A-libs;E-easy;P-backcompat-libs
2014-04-23T06:57:48Z,11114,A-an-interesting-project;A-libs;I-wishlist;P-high
2014-04-23T14:47:26Z,89,A-rustdoc
2014-04-23T16:40:57Z,100,NULL
2014-04-23T19:06:50Z,169,A-libs;I-wrong
2014-04-23T23:04:56Z,70,"A-diagnostics;I-papercut,A-diagnostics,A-diagnostics"
2014-04-23T23:36:03Z,98,NULL
2014-04-24T01:44:24Z,31,A-libs;I-slow
2014-04-24T03:27:41Z,951,A-libs
2014-04-24T03:30:22Z,2896,P-backcompat-lang
2014-04-25T00:12:20Z,59,A-libs;I-wrong
2014-04-25T04:10:12Z,0,"A-rustdoc,A-rustdoc"
2014-04-25T07:10:16Z,0,P-low
2014-04-25T07:20:15Z,0,I-nominated;P-high
2014-04-25T17:11:53Z,890,"A-docs,A-libs;P-backcompat-libs"
2014-04-25T17:23:06Z,0,A-docs;A-libs
2014-04-25T17:35:46Z,632,I-nominated;P-high
2014-04-25T18:00:07Z,0,NULL
2014-04-25T21:28:56Z,20,NULL
2014-04-25T21:46:15Z,0,I-wrong
2014-04-26T00:29:47Z,1255,P-high
2014-04-26T12:30:32Z,87,"A-docs,A-rustdoc;I-papercut"
2014-04-26T17:26:32Z,17,"A-grammar;P-backcompat-lang,I-ICE"
2014-04-26T17:59:44Z,55,NULL
2014-04-27T03:40:00Z,0,A-rustdoc;I-wrong
2014-04-27T11:52:32Z,153,A-testsuite
2014-04-27T18:15:16Z,0,A-rustdoc
2014-04-27T19:50:08Z,4,A-rustdoc
2014-04-28T03:38:30Z,0,"E-needstest;P-low,E-needstest,A-codegen;E-needstest;I-wrong,A-diagnostics;E-needstest;I-papercut;I-wrong,E-needstest,A-typesystem;E-needstest;I-ICE,E-needstest;I-crash,E-needstest"
2014-04-28T05:29:37Z,0,P-low
2014-04-28T16:59:32Z,294,"A-build;metabug,A-build;metabug"
2014-04-28T19:03:20Z,48,A-rustdoc
2014-04-28T23:14:01Z,0,"E-easy;I-cleanup,A-codegen;I-wrong"
2014-04-29T00:33:41Z,0,A-build;A-testsuite
2014-04-29T00:43:54Z,0,NULL
2014-04-29T07:00:11Z,0,A-traits;A-typesystem;B-RFC-approved;P-backcompat-lang
2014-04-29T16:21:00Z,10,A-testsuite
2014-04-30T02:02:08Z,117,A-syntaxext
2014-04-30T15:43:19Z,9,A-docs;A-rustdoc
2014-04-30T18:39:01Z,22,A-io;A-windows
2014-04-30T21:32:28Z,112,A-traits;A-typesystem;B-RFC-approved;P-backcompat-lang
2014-05-01T02:28:36Z,64,I-ICE
2014-05-02T08:33:51Z,693,"A-linkage;E-hard,A-libs;B-RFC-approved;I-nominated;P-backcompat-libs"
2014-05-02T09:37:02Z,9,A-rustdoc
2014-05-02T16:50:10Z,0,NULL
2014-05-02T18:03:44Z,170,"A-libs;E-easy;I-cleanup,A-libs;A-windows;I-completion;P-backcompat-libs"
2014-05-02T18:09:44Z,108,"A-libs;A-lifetimes;I-crash;I-wrong;P-backcompat-lang;P-high,A-libs;A-lifetimes;I-crash;I-wrong;P-backcompat-lang;P-high"
2014-05-02T19:14:47Z,26997,"A-diagnostics,A-libs;B-RFC-approved;I-nominated;P-backcompat-libs"
2014-05-02T20:53:46Z,57,NULL
2014-05-02T21:54:21Z,292,B-RFC-approved;P-backcompat-lang
2014-05-02T22:31:56Z,0,NULL
2014-05-02T22:42:48Z,53,A-linkage;I-wrong
2014-05-03T00:22:28Z,33,A-frontend;E-easy;I-completion
2014-05-03T09:12:17Z,0,NULL
2014-05-03T17:00:00Z,393,A-io;A-libs;P-high
2014-05-03T21:50:56Z,10,"metabug,metabug"
2014-05-04T10:16:21Z,121,A-windows
2014-05-04T16:39:33Z,22,"A-an-interesting-project;A-codegen;I-slow,I-slow,A-an-interesting-project;A-codegen;I-slow"
2014-05-05T01:18:17Z,267,"A-codegen;I-wrong,I-wrong"
2014-05-05T02:51:23Z,0,NULL
2014-05-05T22:58:54Z,1528,"A-libs;B-RFC-approved;I-nominated;P-backcompat-libs,P-backcompat-libs,A-libs;E-easy;I-enhancement;I-papercut,metabug;P-backcompat-lang"
2014-05-06T00:18:08Z,0,A-libs
2014-05-06T13:19:50Z,63,NULL
2014-05-06T14:01:38Z,51,NULL
2014-05-06T15:27:45Z,0,NULL
2014-05-06T19:17:47Z,714,"A-traits;metabug,A-traits;metabug"
2014-05-06T23:41:30Z,397,A-build;A-rustdoc
2014-05-06T23:47:20Z,54,A-resolve;P-backcompat-lang
2014-05-07T02:03:36Z,108,P-backcompat-lang
2014-05-07T02:31:43Z,787,A-runtime;I-wishlist
2014-05-07T06:06:17Z,16,A-diagnostics;E-needstest
2014-05-07T07:34:24Z,0,A-libs;E-easy;I-cleanup;P-backcompat-libs
2014-05-07T08:04:45Z,0,A-rustdoc
2014-05-07T09:29:53Z,0,A-libs;E-easy
2014-05-07T23:15:27Z,854,"A-lifetimes;A-traits;A-typesystem;I-wrong;P-backcompat-lang,A-traits;metabug,A-traits;metabug"
