open,effort,label
2018-03-19T13:12:44Z,2,S-waiting-on-author;S-waiting-on-author
2018-03-19T13:35:36Z,7,NULL
2018-03-19T13:46:27Z,467,B-RFC-implemented;C-tracking-issue;T-lang;B-RFC-implemented;C-tracking-issue;T-lang
2018-03-19T19:00:10Z,16,S-waiting-on-bors;S-waiting-on-bors
2018-03-19T19:43:02Z,2,NULL
2018-03-19T22:14:58Z,59,A-spurious;O-asmjs;T-infra;A-spurious;C-tracking-issue;T-infra;A-spurious;O-asmjs;T-infra;A-spurious;C-tracking-issue;T-infra
2018-03-19T23:04:54Z,19,A-rustdoc;C-enhancement;A-rustdoc;C-enhancement
2018-03-19T23:13:04Z,38,NULL
2018-03-19T23:15:36Z,1678,S-waiting-on-review;S-waiting-on-review;T-libs;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-bors;T-doc;T-libs;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;T-libs;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-bors;T-doc;T-libs;S-waiting-on-review
2018-03-20T02:09:17Z,247,A-docs;A-infrastructure;T-tools;A-docs;A-infrastructure;T-tools
2018-03-20T02:38:54Z,220,NULL
2018-03-20T03:43:27Z,104,NULL
2018-03-20T06:29:16Z,0,NULL
2018-03-20T09:41:49Z,41,NULL
2018-03-20T09:43:23Z,117,NULL
2018-03-20T10:02:33Z,314,NULL
2018-03-20T14:39:38Z,104,NULL
2018-03-20T15:14:46Z,79,T-compiler;WG-compiler-traits;T-compiler;WG-compiler-traits
2018-03-20T15:30:07Z,15,NULL
2018-03-20T21:56:23Z,4495,S-waiting-on-review;S-waiting-on-review
2018-03-20T22:18:34Z,128,S-waiting-on-review
2018-03-20T22:52:14Z,50,NULL
2018-03-20T23:03:21Z,21,NULL
2018-03-20T23:18:23Z,0,NULL
2018-03-21T07:06:27Z,84,C-enhancement;S-waiting-on-review;T-libs;C-enhancement;S-waiting-on-review;T-libs
2018-03-21T14:23:10Z,0,S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;T-libs;relnotes;S-waiting-on-bors;S-waiting-on-bors;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-bors;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;T-libs;relnotes;S-waiting-on-review;S-waiting-on-bors;S-waiting-on-bors;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-bors
2018-03-21T17:51:19Z,27,NULL
2018-03-21T18:02:36Z,45,NULL
2018-03-21T20:23:17Z,0,S-waiting-on-review;S-waiting-on-review;S-waiting-on-review;S-waiting-on-review
2018-03-21T22:45:18Z,3188,A-lifetimes;A-lifetimes;A-lifetimes
2018-03-21T22:51:49Z,45,E-easy;E-mentor;WG-epoch;E-easy;E-mentor;WG-epoch
2018-03-22T01:42:09Z,415,S-waiting-on-review;B-unstable;S-waiting-on-review;B-unstable
2018-03-22T05:46:11Z,153,S-waiting-on-review;S-waiting-on-review
2018-03-22T09:00:10Z,63,NULL
