open,additions,labels
2018-04-03T07:55:01Z,292,S-waiting-on-author
2018-04-03T12:35:40Z,1,
2018-04-03T12:35:40Z,1,S-waiting-on-bors
2018-04-03T13:17:48Z,5,
2018-04-03T13:17:48Z,7,S-waiting-on-bors
2018-04-03T13:42:50Z,321,
2018-04-03T13:42:50Z,541,S-waiting-on-review
2018-04-03T14:01:51Z,3,
2018-04-03T14:01:51Z,6,S-waiting-on-bors
2018-04-03T14:32:33Z,213,relnotes
2018-04-03T14:32:33Z,213,S-waiting-on-bors;relnotes
2018-04-03T14:32:46Z,287,
2018-04-03T14:32:46Z,412,S-waiting-on-author;T-compiler
2018-04-03T15:51:00Z,4,
2018-04-03T15:51:00Z,4,S-waiting-on-bors
2018-04-03T16:04:33Z,81,
2018-04-03T16:04:33Z,87,S-waiting-on-bors
2018-04-03T16:43:21Z,63,
2018-04-03T16:43:21Z,63,S-waiting-on-bors;T-doc;final-comment-period
2018-04-03T19:48:21Z,1,
2018-04-03T19:48:21Z,3,S-waiting-on-bors;T-libs
2018-04-04T01:14:36Z,42,
2018-04-04T01:14:36Z,42,S-waiting-on-author
2018-04-04T01:26:33Z,26,
2018-04-04T01:26:33Z,38,S-waiting-on-bors
2018-04-04T01:48:02Z,1,
2018-04-04T01:48:02Z,1,S-waiting-on-bors
2018-04-04T06:05:26Z,1,S-waiting-on-bors
2018-04-04T07:19:04Z,1,
2018-04-04T07:19:04Z,2,S-waiting-on-bors
2018-04-04T08:45:14Z,53,S-waiting-on-bors
2018-04-04T09:07:32Z,595,S-waiting-on-review
2018-04-04T10:19:34Z,91,
2018-04-04T10:19:34Z,93,S-waiting-on-review
2018-04-04T10:34:21Z,1,
2018-04-04T10:34:21Z,1,S-waiting-on-bors;T-libs
2018-04-04T10:44:24Z,0,
2018-04-04T10:44:24Z,0,S-waiting-on-bors;T-compiler;beta-nominated
2018-04-04T14:17:44Z,23,
2018-04-04T14:17:44Z,23,S-waiting-on-bors
2018-04-04T15:16:13Z,16,
2018-04-04T15:16:13Z,16,S-waiting-on-bors
2018-04-04T16:15:52Z,15,
2018-04-04T16:15:52Z,18,S-waiting-on-bors
2018-04-04T19:44:12Z,25,
2018-04-04T19:44:12Z,243,S-waiting-on-bors;T-libs;relnotes
2018-04-04T20:55:02Z,8,
2018-04-04T20:55:02Z,18,S-waiting-on-author
2018-04-04T21:02:26Z,60,
2018-04-04T21:02:26Z,60,S-waiting-on-author
2018-04-04T21:14:24Z,6,
2018-04-04T21:14:24Z,6,S-waiting-on-bors
2018-04-04T21:39:45Z,998,
2018-04-04T21:39:45Z,1038,A-allocators;S-waiting-on-bors;T-libs
2018-04-04T22:14:50Z,4,
2018-04-04T22:14:50Z,4,S-waiting-on-author
2018-04-04T23:57:33Z,29,
2018-04-04T23:57:33Z,29,S-waiting-on-bors
2018-04-05T00:38:56Z,11,
2018-04-05T00:38:56Z,10,S-waiting-on-bors
2018-04-05T00:39:25Z,0,
2018-04-05T00:39:25Z,0,S-waiting-on-bors
2018-04-05T00:43:23Z,1675,
2018-04-05T00:43:23Z,1508,S-waiting-on-bors
2018-04-05T01:20:26Z,27,
2018-04-05T01:20:26Z,33,S-waiting-on-review;T-compiler
2018-04-05T03:20:00Z,43,
2018-04-05T03:20:00Z,92,S-waiting-on-bors
2018-04-05T06:31:29Z,1,
2018-04-05T06:31:29Z,1,S-waiting-on-bors;relnotes
2018-04-05T08:51:28Z,567,S-waiting-on-bors
2018-04-05T11:05:01Z,3,S-waiting-on-bors
2018-04-05T15:33:50Z,50,
2018-04-05T15:33:50Z,79,S-waiting-on-bors;beta-nominated
2018-04-05T15:48:00Z,51,
2018-04-05T15:48:00Z,52,S-waiting-on-bors
2018-04-05T15:49:23Z,1978,S-waiting-on-review
2018-04-05T17:24:18Z,25,S-waiting-on-bors
2018-04-05T17:30:01Z,1425,A-unicode;T-libs
2018-04-05T17:30:01Z,1398,A-unicode;S-waiting-on-bors;T-libs;final-comment-period
2018-04-05T17:47:54Z,0,
2018-04-05T17:47:54Z,13,S-waiting-on-bors;T-lang;relnotes
2018-04-05T18:08:42Z,4,
2018-04-05T18:08:42Z,4,S-waiting-on-bors
2018-04-05T18:27:57Z,13,
2018-04-05T18:27:57Z,13,S-waiting-on-bors
2018-04-05T18:38:31Z,22,S-waiting-on-bors
2018-04-05T18:51:21Z,14,
2018-04-05T18:51:21Z,2516,S-waiting-on-bors;relnotes
2018-04-05T20:00:54Z,672,
2018-04-05T20:00:54Z,698,S-waiting-on-bors
2018-04-05T21:20:23Z,81,
2018-04-05T21:20:23Z,158,S-waiting-on-bors;beta-nominated
2018-04-05T22:00:55Z,27,
2018-04-05T22:00:55Z,29,S-waiting-on-bors
2018-04-06T00:42:31Z,330,
2018-04-06T00:42:31Z,759,S-waiting-on-bors
2018-04-06T00:55:36Z,70,
2018-04-06T00:55:36Z,72,S-waiting-on-bors;relnotes
2018-04-06T07:23:59Z,1,S-waiting-on-bors
2018-04-06T08:36:11Z,98,S-waiting-on-author
2018-04-06T08:36:11Z,139,S-waiting-on-bors
2018-04-06T13:16:36Z,35,S-waiting-on-review
2018-04-06T13:16:36Z,39,S-waiting-on-bors;T-libs
2018-04-06T13:49:32Z,21,
2018-04-06T13:49:32Z,21,S-waiting-on-bors
2018-04-06T14:09:52Z,11,
2018-04-06T14:09:52Z,59,S-waiting-on-bors
2018-04-06T14:33:12Z,28,
2018-04-06T14:33:12Z,28,S-waiting-on-review
2018-04-06T14:33:12Z,29,S-waiting-on-bors;beta-nominated
2018-04-06T14:36:47Z,4,
2018-04-06T14:36:47Z,4,S-waiting-on-bors
2018-04-06T14:41:09Z,302,
2018-04-06T14:41:09Z,219,S-waiting-on-bors
2018-04-06T14:45:42Z,4,
2018-04-06T14:45:42Z,9,S-waiting-on-bors
2018-04-06T19:17:24Z,12,
2018-04-06T19:17:24Z,12,S-waiting-on-bors
2018-04-06T19:35:38Z,6,
2018-04-06T19:35:38Z,6,S-waiting-on-author;T-doc
2018-04-06T19:56:20Z,465,S-waiting-on-review
2018-04-06T22:22:32Z,63,
2018-04-06T22:22:32Z,63,S-waiting-on-bors
2018-04-06T22:25:09Z,1,
2018-04-06T22:25:09Z,1,S-waiting-on-bors
2018-04-06T22:38:31Z,1,
2018-04-06T22:38:31Z,1,S-waiting-on-bors
2018-04-07T03:07:42Z,53,
2018-04-07T03:07:42Z,65,S-waiting-on-bors;beta-nominated
2018-04-07T06:51:35Z,188,S-waiting-on-bors
2018-04-07T10:59:47Z,47,
2018-04-07T10:59:47Z,53,S-waiting-on-author;T-compiler
2018-04-07T12:04:38Z,23,
2018-04-07T12:04:38Z,293,S-waiting-on-bors;T-dev-tools-rustdoc
2018-04-07T12:39:36Z,1,
2018-04-07T12:39:36Z,1,S-waiting-on-bors
2018-04-07T14:16:42Z,1,
2018-04-07T14:16:42Z,1,S-waiting-on-bors
2018-04-07T22:16:46Z,496,
2018-04-07T22:16:46Z,430,S-waiting-on-bors;T-libs
2018-04-08T02:22:54Z,2,
2018-04-08T02:22:54Z,2,S-waiting-on-bors
2018-04-08T02:33:02Z,1,S-waiting-on-bors
2018-04-08T05:01:20Z,3,S-waiting-on-bors
2018-04-08T09:24:08Z,5,
2018-04-08T09:24:08Z,3,S-waiting-on-bors
2018-04-08T10:54:23Z,587,
2018-04-08T10:54:23Z,129,S-waiting-on-bors;T-compiler;beta-nominated
2018-04-08T11:09:35Z,125,S-waiting-on-review
2018-04-08T11:15:05Z,59,
2018-04-08T11:15:05Z,63,S-waiting-on-bors
2018-04-08T16:06:19Z,181,
2018-04-08T16:06:19Z,204,S-waiting-on-bors
2018-04-08T22:59:50Z,10,
2018-04-08T22:59:50Z,10,S-waiting-on-bors
2018-04-09T07:31:33Z,20,
2018-04-09T07:41:57Z,151,
2018-04-09T07:41:57Z,151,S-waiting-on-bors
2018-04-09T09:56:53Z,25,S-waiting-on-bors
2018-04-09T17:10:13Z,84,
2018-04-09T17:10:13Z,69,S-waiting-on-bors
2018-04-09T17:41:27Z,3,
2018-04-09T17:41:27Z,3,S-waiting-on-bors
2018-04-09T18:42:12Z,6,S-waiting-on-bors
2018-04-09T18:48:42Z,63,
2018-04-09T18:48:42Z,70,S-waiting-on-bors;T-compiler
2018-04-09T20:55:12Z,1379,
2018-04-09T20:55:12Z,1379,S-waiting-on-author
2018-04-09T21:39:37Z,177,
2018-04-09T21:39:37Z,131,A-macros;S-waiting-on-review;T-lang
2018-04-09T21:58:23Z,95,
2018-04-09T21:58:23Z,102,S-waiting-on-bors
2018-04-09T22:04:24Z,2,
2018-04-09T22:04:24Z,9,S-blocked
2018-04-09T22:04:24Z,9,S-blocked
2018-04-09T22:04:24Z,8,S-waiting-on-bors
2018-04-09T23:13:28Z,73,
2018-04-09T23:13:28Z,74,S-waiting-on-author
2018-04-10T00:37:54Z,2,
2018-04-10T00:37:54Z,2,S-waiting-on-bors
2018-04-10T02:09:52Z,139,
2018-04-10T02:09:52Z,135,S-waiting-on-bors
2018-04-10T02:29:02Z,74,
2018-04-10T02:29:02Z,74,S-waiting-on-bors;beta-nominated
2018-04-10T07:36:50Z,1,
2018-04-10T07:36:50Z,68,S-waiting-on-review
2018-04-10T08:17:09Z,189,
2018-04-10T08:17:09Z,271,S-waiting-on-bors;beta-nominated
2018-04-10T09:13:32Z,28,
2018-04-10T09:13:32Z,17,S-waiting-on-bors;T-compiler
2018-04-10T09:25:43Z,23,
2018-04-10T09:25:43Z,251,S-waiting-on-bors;T-lang
2018-04-10T09:40:12Z,1130,
2018-04-10T09:40:12Z,1141,S-waiting-on-bors
2018-04-10T10:02:13Z,292,
2018-04-10T10:02:13Z,380,S-waiting-on-bors
2018-04-10T12:52:00Z,16,
2018-04-10T12:52:00Z,25,S-waiting-on-author
2018-04-10T13:19:42Z,13,
2018-04-10T13:19:42Z,13,S-waiting-on-bors
2018-04-10T14:14:38Z,29,
2018-04-10T14:14:38Z,29,S-waiting-on-bors
2018-04-10T17:19:55Z,231,
2018-04-10T17:19:55Z,227,S-waiting-on-bors
2018-04-10T17:47:28Z,1,
2018-04-10T17:47:28Z,1,S-waiting-on-bors
2018-04-10T18:26:10Z,1,
2018-04-10T18:26:10Z,1,S-waiting-on-bors
2018-04-10T20:06:15Z,121,
2018-04-10T20:06:15Z,121,S-waiting-on-bors
2018-04-10T21:32:27Z,6,
2018-04-10T21:32:27Z,6,S-waiting-on-bors
2018-04-10T21:40:18Z,1,
2018-04-10T21:40:18Z,1,S-waiting-on-bors
2018-04-10T22:23:49Z,1,
2018-04-10T22:23:49Z,2,S-waiting-on-bors;T-doc;final-comment-period
2018-04-10T22:51:24Z,3626,
2018-04-10T22:51:24Z,3626,S-waiting-on-bors
2018-04-10T23:35:56Z,1,
2018-04-10T23:35:56Z,1,S-waiting-on-bors
2018-04-11T00:27:00Z,10,
2018-04-11T00:27:00Z,41,S-waiting-on-bors
2018-04-11T03:10:26Z,26,
2018-04-11T03:10:26Z,24,S-waiting-on-bors
2018-04-11T10:12:23Z,19,C-enhancement;T-libs
2018-04-11T10:12:23Z,14,C-enhancement;I-nominated;S-waiting-on-team;T-libs;disposition-merge;proposed-final-comment-period
2018-04-11T10:38:08Z,420,
2018-04-11T10:38:08Z,505,S-waiting-on-bors
2018-04-11T11:06:00Z,89,
2018-04-11T11:06:00Z,89,S-waiting-on-bors;T-libs
2018-04-11T11:39:20Z,6,S-waiting-on-bors
2018-04-11T11:56:55Z,243,S-waiting-on-bors
2018-04-11T12:57:42Z,2,
2018-04-11T12:57:42Z,2,S-waiting-on-bors;beta-accepted;beta-nominated
2018-04-11T13:43:48Z,262,
2018-04-11T15:09:39Z,65,
2018-04-11T15:09:39Z,65,S-waiting-on-bors
2018-04-11T15:26:33Z,240,
2018-04-11T15:26:33Z,245,S-waiting-on-bors
2018-04-11T16:08:10Z,211,
2018-04-11T16:08:10Z,159,S-waiting-on-bors
2018-04-11T17:54:57Z,9,
2018-04-11T17:54:57Z,14,S-waiting-on-bors
2018-04-11T18:15:40Z,45,
2018-04-11T18:15:40Z,75,S-waiting-on-bors
2018-04-11T18:55:05Z,19,
2018-04-11T18:55:05Z,19,S-waiting-on-bors
2018-04-11T22:39:53Z,100,
2018-04-11T22:39:53Z,138,S-waiting-on-bors
2018-04-11T22:43:49Z,2,
2018-04-11T22:43:49Z,7,S-waiting-on-bors
2018-04-12T02:10:14Z,289,
2018-04-12T02:10:14Z,307,S-waiting-on-bors
2018-04-12T07:58:08Z,4157,T-libs
2018-04-12T07:58:08Z,4091,S-waiting-on-bors;T-libs
2018-04-12T08:14:11Z,211,
2018-04-12T08:14:11Z,2334,S-blocked
2018-04-12T10:05:36Z,55,
2018-04-12T10:05:36Z,327,S-waiting-on-bors
2018-04-12T11:14:35Z,136,
2018-04-12T11:14:35Z,129,S-blocked-closed;T-infra
2018-04-12T11:14:35Z,134,S-waiting-on-author;T-infra
2018-04-12T11:14:35Z,129,S-waiting-on-author;T-infra
2018-04-12T13:17:41Z,28,
2018-04-12T13:17:41Z,22,S-waiting-on-bors;beta-accepted;beta-nominated
2018-04-12T14:00:44Z,61,
2018-04-12T14:00:44Z,71,S-waiting-on-bors;relnotes
2018-04-12T14:08:24Z,1,
2018-04-12T14:08:24Z,1,S-waiting-on-bors
2018-04-12T19:32:40Z,40,
2018-04-12T19:32:40Z,79,S-waiting-on-bors;T-compiler
2018-04-12T20:17:34Z,15,
2018-04-12T20:17:34Z,21,S-waiting-on-bors
2018-04-12T21:05:05Z,12,
2018-04-12T21:05:05Z,12,S-waiting-on-bors
2018-04-12T21:06:12Z,2,S-waiting-on-review
2018-04-12T21:06:12Z,2,
2018-04-12T21:06:12Z,2,S-waiting-on-bors
2018-04-13T07:51:41Z,1,
2018-04-13T07:51:41Z,1,S-waiting-on-bors
2018-04-13T09:11:05Z,204,S-waiting-on-author
2018-04-13T14:04:18Z,11,
2018-04-13T14:04:18Z,19,S-waiting-on-bors
2018-04-13T14:09:22Z,79,
2018-04-13T14:09:22Z,80,S-waiting-on-bors
2018-04-13T14:59:24Z,132,S-waiting-on-review
2018-04-13T14:59:24Z,369,S-waiting-on-bors
2018-04-13T15:26:55Z,86,
2018-04-13T15:26:55Z,106,S-waiting-on-bors
2018-04-13T15:58:59Z,9,beta-nominated
2018-04-13T15:58:59Z,10,S-waiting-on-bors;beta-nominated
2018-04-13T16:00:33Z,182,
2018-04-13T16:00:33Z,182,S-waiting-on-review;T-compiler
2018-04-13T16:33:11Z,69,beta-nominated
2018-04-13T16:33:11Z,69,S-waiting-on-bors;beta-nominated
2018-04-13T17:25:46Z,28,
2018-04-13T17:25:46Z,138,S-waiting-on-bors
2018-04-13T17:42:28Z,1,
2018-04-13T17:42:28Z,2,S-waiting-on-bors
2018-04-13T20:54:44Z,238,
2018-04-13T20:54:44Z,231,S-waiting-on-bors
2018-04-13T21:29:27Z,125,
2018-04-13T21:29:27Z,125,S-waiting-on-bors
2018-04-13T22:24:58Z,27,
2018-04-13T22:24:58Z,27,S-waiting-on-bors
2018-04-13T23:17:33Z,13,
2018-04-13T23:17:33Z,30,S-waiting-on-bors
2018-04-14T00:03:37Z,19,
2018-04-14T00:03:37Z,19,S-waiting-on-bors
2018-04-14T11:21:28Z,1,
2018-04-14T11:21:28Z,1,S-waiting-on-review;T-libs;relnotes
2018-04-14T13:21:43Z,12,
2018-04-14T13:21:43Z,12,S-waiting-on-bors
2018-04-14T14:42:55Z,0,
2018-04-14T14:42:55Z,0,S-waiting-on-bors
2018-04-14T15:21:26Z,203,
2018-04-14T15:21:26Z,203,S-waiting-on-bors;T-dev-tools-rustdoc
2018-04-14T19:25:59Z,151,
2018-04-14T19:25:59Z,155,S-waiting-on-bors;relnotes
2018-04-14T19:26:54Z,742,
2018-04-14T19:26:54Z,743,S-waiting-on-bors
2018-04-14T21:51:45Z,25,T-libs
2018-04-14T21:51:45Z,32,S-waiting-on-review;T-libs
2018-04-14T21:51:45Z,32,S-waiting-on-bors;T-libs
2018-04-14T23:17:05Z,45,
2018-04-14T23:17:05Z,45,S-blocked
2018-04-14T23:29:42Z,869,
2018-04-14T23:29:42Z,873,S-waiting-on-bors
2018-04-15T11:39:03Z,26,
2018-04-15T11:39:03Z,26,S-waiting-on-bors;beta-nominated
2018-04-15T14:00:33Z,241,
2018-04-15T14:00:33Z,290,S-waiting-on-bors
2018-04-15T18:25:28Z,30,
2018-04-15T18:25:28Z,30,S-waiting-on-bors
2018-04-15T20:02:39Z,19,
2018-04-15T20:02:39Z,97,S-waiting-on-bors
2018-04-15T20:48:42Z,129,
2018-04-15T20:48:42Z,158,S-waiting-on-bors;T-libs
2018-04-15T21:07:37Z,53,
2018-04-15T21:07:37Z,53,S-waiting-on-bors
2018-04-15T21:52:50Z,38,
2018-04-15T21:52:50Z,38,S-waiting-on-author
2018-04-15T23:15:28Z,27,
2018-04-15T23:15:28Z,27,S-waiting-on-review
2018-04-16T02:25:58Z,63,
2018-04-16T02:25:58Z,117,S-waiting-on-bors
2018-04-16T06:44:24Z,19,
2018-04-16T06:44:24Z,19,S-waiting-on-bors
2018-04-16T07:26:32Z,19,S-waiting-on-bors
2018-04-16T14:34:00Z,81,S-waiting-on-review
2018-04-16T14:34:00Z,160,S-waiting-on-bors
2018-04-16T17:51:06Z,86,S-waiting-on-bors
2018-04-16T19:32:24Z,27,
2018-04-16T19:32:24Z,27,S-waiting-on-bors
2018-04-16T22:00:35Z,675,
2018-04-16T22:00:35Z,598,S-waiting-on-bors;T-libs
2018-04-16T22:35:28Z,90,
2018-04-16T22:35:28Z,102,S-waiting-on-bors
2018-04-17T00:00:50Z,8,
2018-04-17T00:00:50Z,8,S-waiting-on-bors
2018-04-17T01:25:17Z,0,
2018-04-17T01:25:17Z,0,S-waiting-on-bors
2018-04-17T02:11:38Z,19,
2018-04-17T02:11:38Z,19,S-waiting-on-team;T-lang
2018-04-17T02:51:43Z,48,
2018-04-17T02:51:43Z,48,S-waiting-on-author;T-libs
2018-04-17T03:43:05Z,245,
2018-04-17T03:43:05Z,269,S-waiting-on-bors
2018-04-17T05:13:30Z,28,
2018-04-17T05:13:30Z,28,S-waiting-on-bors;T-libs;relnotes
2018-04-17T07:13:58Z,25,
2018-04-17T07:13:58Z,25,S-waiting-on-bors
2018-04-17T09:33:47Z,1,
2018-04-17T09:33:47Z,3,S-waiting-on-bors
2018-04-17T13:37:05Z,2,S-waiting-on-review
2018-04-17T13:42:19Z,271,S-waiting-on-review
2018-04-17T13:46:37Z,10,S-waiting-on-review
2018-04-17T13:56:29Z,69,S-waiting-on-review
2018-04-17T13:56:29Z,374,S-waiting-on-bors
2018-04-17T15:12:45Z,361,
2018-04-17T15:12:45Z,391,S-waiting-on-bors
2018-04-17T16:03:40Z,23,
2018-04-17T16:03:40Z,40,S-waiting-on-bors
2018-04-17T16:12:28Z,11,S-waiting-on-bors
2018-04-17T16:43:19Z,217,S-waiting-on-bors
2018-04-17T20:39:32Z,25,S-waiting-on-bors
2018-04-18T01:53:05Z,18,
2018-04-18T01:53:05Z,32,S-waiting-on-bors;T-libs;beta-accepted;beta-nominated
2018-04-18T07:46:17Z,56,
2018-04-18T07:46:17Z,152,S-waiting-on-author;T-compiler
2018-04-18T07:52:56Z,90,
2018-04-18T07:52:56Z,510,S-waiting-on-bors
2018-04-18T08:01:03Z,22,
2018-04-18T08:01:03Z,22,S-waiting-on-bors
2018-04-18T10:03:23Z,106,
2018-04-18T10:03:23Z,60,S-waiting-on-bors
2018-04-18T12:02:39Z,7,
2018-04-18T12:02:39Z,5,S-waiting-on-bors
2018-04-18T12:07:04Z,10,
2018-04-18T12:07:04Z,10,S-waiting-on-bors
2018-04-18T15:45:29Z,188,
2018-04-18T15:45:29Z,211,S-waiting-on-bors
2018-04-18T17:06:24Z,2,
2018-04-18T17:06:24Z,2,S-waiting-on-bors
2018-04-18T18:49:29Z,53,
2018-04-18T18:49:29Z,60,S-waiting-on-bors
2018-04-18T21:23:16Z,216,
2018-04-18T21:23:16Z,216,S-waiting-on-author
2018-04-19T02:40:24Z,127,
2018-04-19T02:40:24Z,127,S-waiting-on-bors
2018-04-19T03:04:54Z,60,
2018-04-19T03:04:54Z,676,S-waiting-on-bors
2018-04-19T11:19:24Z,133,beta-nominated
2018-04-19T11:19:24Z,158,S-waiting-on-bors;T-compiler;beta-accepted;beta-nominated
2018-04-19T13:41:54Z,4,
2018-04-19T13:41:54Z,14,S-waiting-on-bors
2018-04-19T20:22:39Z,1,
2018-04-19T20:22:39Z,4,S-waiting-on-bors
2018-04-19T21:36:45Z,51,
2018-04-19T21:36:45Z,78,S-waiting-on-bors
2018-04-19T21:45:59Z,1,
2018-04-19T21:45:59Z,1,S-waiting-on-bors;T-libs
2018-04-19T21:55:01Z,1,
2018-04-19T21:55:01Z,1,S-waiting-on-bors
2018-04-19T22:10:21Z,134,
2018-04-19T22:10:21Z,647,S-waiting-on-bors
2018-04-19T22:56:02Z,4,
2018-04-19T22:56:02Z,5,S-waiting-on-bors;T-libs;beta-accepted;beta-nominated
2018-04-19T22:56:30Z,4,
2018-04-19T22:56:30Z,5,S-waiting-on-bors
2018-04-19T23:56:35Z,46,
2018-04-19T23:56:35Z,184,S-waiting-on-bors;beta-accepted;beta-nominated
2018-04-20T00:02:28Z,12,
2018-04-20T00:02:28Z,13,S-waiting-on-bors
2018-04-20T00:57:09Z,39,
2018-04-20T00:57:09Z,39,S-waiting-on-bors
2018-04-20T01:01:42Z,77,
2018-04-20T01:01:42Z,51,S-waiting-on-bors
2018-04-20T03:02:59Z,77,
2018-04-20T03:02:59Z,157,S-waiting-on-bors
2018-04-20T04:20:41Z,156,
2018-04-20T04:20:41Z,156,S-waiting-on-review
2018-04-20T07:49:08Z,504,
2018-04-20T07:49:08Z,508,S-waiting-on-bors;T-compiler
2018-04-20T09:12:42Z,16,
2018-04-20T09:12:42Z,16,S-waiting-on-review
2018-04-20T09:15:10Z,1,S-waiting-on-bors
2018-04-20T09:41:21Z,112,
2018-04-20T09:41:21Z,163,S-waiting-on-bors
2018-04-20T10:25:46Z,933,
2018-04-20T10:25:46Z,60,S-waiting-on-bors
2018-04-20T10:45:52Z,577,
2018-04-20T10:45:52Z,62,S-waiting-on-bors
2018-04-20T11:57:16Z,1,
2018-04-20T11:57:16Z,1,S-waiting-on-bors;T-libs
2018-04-20T12:21:58Z,166,
2018-04-20T12:21:58Z,233,S-waiting-on-bors;T-compiler
2018-04-20T13:14:02Z,1,S-waiting-on-bors
2018-04-20T14:12:15Z,4,S-waiting-on-bors
2018-04-20T14:43:22Z,1,
2018-04-20T15:45:45Z,50,S-waiting-on-bors
2018-04-20T16:05:05Z,199,
2018-04-20T16:05:05Z,265,S-waiting-on-bors
2018-04-20T16:13:41Z,173,
2018-04-20T16:13:41Z,188,S-waiting-on-bors;beta-accepted;beta-nominated
2018-04-20T16:55:26Z,22,
2018-04-20T16:55:26Z,20,S-waiting-on-bors
2018-04-20T19:29:11Z,65,
2018-04-20T19:29:11Z,65,S-waiting-on-author
2018-04-20T20:34:28Z,419,
2018-04-20T20:34:28Z,423,S-waiting-on-bors
2018-04-20T23:09:45Z,13,
2018-04-20T23:09:45Z,13,S-waiting-on-bors
2018-04-21T00:29:39Z,3,
2018-04-21T00:29:39Z,10,S-waiting-on-bors
2018-04-21T05:38:47Z,15,
2018-04-21T05:38:47Z,14,S-waiting-on-bors
2018-04-21T08:54:38Z,1,
2018-04-21T08:54:38Z,1,S-waiting-on-bors
2018-04-21T09:25:51Z,0,
2018-04-21T09:25:51Z,0,S-waiting-on-bors
2018-04-21T09:34:12Z,6,
2018-04-21T09:34:12Z,6,S-waiting-on-bors
2018-04-21T14:23:26Z,40,
2018-04-21T14:23:26Z,86,S-waiting-on-author;T-lang;disposition-merge;finished-final-comment-period
2018-04-21T17:02:22Z,60,
2018-04-21T17:02:22Z,61,S-waiting-on-bors
2018-04-21T21:08:08Z,38,
2018-04-21T21:08:08Z,38,S-waiting-on-review
2018-04-21T21:25:06Z,1,
2018-04-21T21:25:06Z,2,S-waiting-on-bors;T-libs;finished-final-comment-period;relnotes
2018-04-21T22:21:25Z,16,
2018-04-21T22:21:25Z,224,S-waiting-on-bors
2018-04-21T23:09:53Z,121,
2018-04-21T23:09:53Z,121,S-waiting-on-review
2018-04-22T01:38:52Z,55,
2018-04-22T01:38:52Z,55,S-waiting-on-bors
2018-04-22T11:36:49Z,1,
2018-04-22T11:36:49Z,39,S-waiting-on-bors
2018-04-22T17:53:37Z,110,
2018-04-22T17:53:37Z,201,S-waiting-on-bors
2018-04-22T18:25:10Z,26,
2018-04-22T18:25:10Z,27,S-waiting-on-bors
2018-04-22T19:27:54Z,51,
2018-04-22T19:27:54Z,78,S-waiting-on-bors
2018-04-22T19:51:56Z,16,
2018-04-22T19:51:56Z,51,S-waiting-on-bors;T-libs
2018-04-22T22:00:07Z,71,
2018-04-22T22:00:07Z,95,S-waiting-on-bors;T-libs;disposition-merge;final-comment-period;relnotes
2018-04-23T01:38:01Z,27,
2018-04-23T01:38:01Z,27,S-waiting-on-bors
2018-04-23T06:16:15Z,75,
2018-04-23T06:16:15Z,389,S-waiting-on-author
2018-04-23T09:17:38Z,2,
2018-04-23T09:24:48Z,10,S-waiting-on-bors
2018-04-23T11:57:37Z,1,
2018-04-23T11:57:37Z,3,S-waiting-on-author
2018-04-23T14:37:16Z,221,S-waiting-on-bors
2018-04-23T15:59:41Z,94,
2018-04-23T15:59:41Z,112,S-waiting-on-review;T-compiler
2018-04-23T17:03:50Z,11,
2018-04-23T17:03:50Z,11,S-waiting-on-author
2018-04-23T22:19:13Z,47,
2018-04-23T22:19:13Z,47,S-waiting-on-bors
2018-04-24T03:57:13Z,425,S-waiting-on-bors
2018-04-24T04:01:02Z,50,
2018-04-24T04:01:02Z,50,S-waiting-on-bors
2018-04-24T04:56:50Z,9,
2018-04-24T04:56:50Z,9,S-waiting-on-review
2018-04-24T08:55:35Z,27,S-waiting-on-review
2018-04-24T13:36:03Z,33,
2018-04-24T13:36:03Z,36,S-waiting-on-bors
2018-04-24T13:55:30Z,22,
2018-04-24T13:55:30Z,270,S-waiting-on-bors
2018-04-24T17:07:14Z,85,
2018-04-24T17:07:14Z,267,S-waiting-on-bors
2018-04-24T22:42:51Z,29,
2018-04-24T22:42:51Z,45,S-waiting-on-bors
2018-04-24T23:14:47Z,14,
2018-04-24T23:14:47Z,19,S-waiting-on-bors
2018-04-25T03:27:32Z,2,
2018-04-25T03:27:32Z,2,S-waiting-on-bors
2018-04-25T03:54:04Z,41,
2018-04-25T03:54:04Z,42,S-waiting-on-author
2018-04-25T04:29:24Z,499,
2018-04-25T04:29:24Z,499,S-waiting-on-review
2018-04-25T05:29:09Z,1,S-waiting-on-review
2018-04-25T07:01:14Z,24,
2018-04-25T07:01:14Z,24,S-waiting-on-bors
2018-04-25T10:52:24Z,0,
2018-04-25T10:52:24Z,0,S-waiting-on-bors
2018-04-25T11:23:27Z,1,S-waiting-on-review
2018-04-25T12:15:17Z,1,
2018-04-25T12:15:17Z,1,S-waiting-on-bors;T-doc
2018-04-25T13:58:24Z,1,
2018-04-25T13:58:24Z,1,S-waiting-on-bors
2018-04-25T15:19:28Z,357,S-waiting-on-bors
2018-04-25T16:18:55Z,12,
2018-04-25T16:18:55Z,12,S-waiting-on-bors
2018-04-25T16:46:51Z,2261,
2018-04-25T16:46:51Z,2267,S-waiting-on-bors
2018-04-25T18:04:07Z,59,
2018-04-25T18:04:07Z,59,S-waiting-on-bors
2018-04-25T18:22:07Z,32,
2018-04-25T18:22:07Z,33,S-waiting-on-bors
2018-04-25T21:40:08Z,34,
2018-04-25T21:40:08Z,28,S-waiting-on-bors
2018-04-25T22:07:04Z,7,
